model_key,structural_model_id,source_group,family_group,structural_excel_row,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm
VF45_L20,VF45_L20. Aligned compact Voron,bcl,L,266,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.6948259427424505,6042,11181,3.701092353525323,0.922791012553753,3.701092353525323,0.922791012553753,1.809220460919228,1.141261468260651,60.9819401733211,25.97851556856099,1.774794163887831,0.5602697750514508,59.91346594281228,12.4139099283414,1.664955404987841,1.050258656216779,1.63327421933122,0.5155945394013984,16.71371688502435,19.81321316855397,17.15774896384259,8.672447209197855,16.5233827776836,19.28743599448823,17.30088532904471,9.059773495633493,1,-6939,20228.89397353789,0.543324,0,1.086648,69057.50695366363,3.681044827763914,18760.30045404616,30,30,30,-0.006168933432059116,-0.001678935711400452,0.06848815752555941
VF60_L20,VF60_L20. Aligned compact Voron,bcl,L,267,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.050988506498965,6042,11181,3.701092353525323,0.922791012553753,3.701092353525323,0.922791012553753,1.809220460919228,1.141261468260651,60.9819401733211,25.97851556856099,1.774794163887831,0.5602697750514508,59.91346594281228,12.4139099283414,1.35375986681586,0.8539556160500372,1.328000187279344,0.4192251593646251,16.71371688502435,19.81321316855397,17.15774896384259,8.672447209197855,16.5233827776836,19.28743599448823,17.30088532904471,9.059773495633493,1,-6939,20228.89397353789,0.6682206,0,1.3364412,84932.10079267854,2.993023561380777,28376.68967547207,30,30,30,-0.006168933432058672,-0.001678935711400443,0.06848815752555935
VF30_L21,VF30_L21. Octet,bcl,L,268,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4347555197830016,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559533,4.242640687119285,0,30,3.421020821136084,4.106311156716304,0,4.106311156716304,0,29.99999999999779,21.21320343559529,30,3.421020821136084,29.99999999999779,21.21320343559532,30,3.421020821136084,1,1308,14000.71426749435,0.5166,0,1.0332,45444.82785188171,3.871467286101433,11738.39903414104,30,30,30,-1.817990202823694e-14,8.638922910364499e-16,-2.949029909160572e-17
VF45_L21,VF45_L21. Octet,bcl,L,269,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7415795093549024,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559533,4.242640687119285,0,30,3.421020821136084,3.144094180464862,0,3.144094180464862,0,29.99999999999779,21.21320343559529,30,3.421020821136084,29.99999999999779,21.21320343559532,30,3.421020821136084,1,1308,14000.71426749435,0.6747,0,1.3494,59352.7397438339,2.96428042092782,20022.64675258236,30,30,30,-1.817990202823694e-14,8.638922910364499e-16,-2.949029909160572e-17
VF60_L21,VF60_L21. Octet,bcl,L,270,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.142085146683681,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559533,4.242640687119285,0,30,3.421020821136084,2.533524834061438,0,2.533524834061438,0,29.99999999999779,21.21320343559529,30,3.421020821136084,29.99999999999779,21.21320343559532,30,3.421020821136084,1,1308,14000.71426749435,0.8372999999999999,0,1.6746,73656.51250557599,2.388630120625822,30836.29896045938,30,30,30,-1.817729994302297e-14,8.647596527744383e-16,3.816391647148976e-17
VF30_L22,VF30_L22. Kelvin Cell,bcl,L,271,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4711652660596422,1800,3300,3.666666666666667,0.4715355210772317,3.666666666666667,0.4715355210772317,2.121320343559642,0,29.99999999999779,21.21320343559532,2.121320343559642,0,30,11.1834468320879,1.39457790546416,0,1.39457790546416,0,29.99999999999779,21.21320343559529,30,11.1834468320879,29.99999999999779,21.21320343559532,30,11.1834468320879,1,-2094,7000.357133747177,0.76056,0,1.52112,33452.8825697127,2.629641316924372,12721.46218361034,30,30,30,-5.290906601729262e-16,-7.832276494035284e-16,3.599551212651875e-17
VF45_L22,VF45_L22. Kelvin Cell,bcl,L,272,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8419609557178375,1800,3300,3.666666666666667,0.4715355210772317,3.666666666666667,0.4715355210772317,2.121320343559642,0,29.99999999999779,21.21320343559532,2.121320343559642,0,30,11.1834468320879,1.043238095583576,0,1.043238095583576,0,29.99999999999779,21.21320343559529,30,11.1834468320879,29.99999999999779,21.21320343559532,30,11.1834468320879,1,-2094,7000.357133747177,1.0167,0,2.0334,44719.08292393354,1.967148618078096,22732.94580438161,30,30,30,-6.158268339717665e-16,-7.919012667834124e-16,-8.673617379884035e-19
VF60_L22,VF60_L22. Kelvin Cell,bcl,L,273,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.385249796786276,1800,3300,3.666666666666667,0.4715355210772317,3.666666666666667,0.4715355210772317,2.121320343559642,0,29.99999999999779,21.21320343559532,2.121320343559642,0,30,11.1834468320879,0.8133273305573354,0,0.8133273305573354,0,29.99999999999779,21.21320343559529,30,11.1834468320879,29.99999999999779,21.21320343559532,30,11.1834468320879,1,-2094,7000.357133747177,1.3041,0,2.6082,57360.24003255801,1.533624722030519,37401.74451322946,30,30,30,-9.315465065995454e-16,-5.464378949326942e-16,-8.456776945386935e-17
VF30_L23,VF30_L23. Isotruss,bcl,L,274,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4312556804205684,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.55981480724569,30.52329258828253,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,4.559052723206575,0.6611352453527858,4.025863833151024,0.9932595887802362,32.55981480724567,30.52329258828252,31.71779094353187,23.73534428293076,32.55981480724568,30.52329258828253,31.71779094353187,23.73534428293076,1,523,10686.15242270645,0.58893,0,1.17786,39542.57168544769,3.395989336593485,11643.90337135535,30,30,30,6.876443858772063e-15,6.210310043996969e-16,4.336808689942018e-16
VF45_L23,VF45_L23. Isotruss,bcl,L,275,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7310914104414755,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.55981480724569,30.52329258828253,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,3.501516588782013,0.5077756651612103,3.092008329756954,0.7628591153108301,32.55981480724567,30.52329258828252,31.71779094353187,23.73534428293076,32.55981480724568,30.52329258828253,31.71779094353187,23.73534428293076,1,523,10686.15242270645,0.7668,0,1.5336,51485.31059447009,2.608242044861762,19739.46808191984,30,30,30,6.893791093531831e-15,5.741934705483231e-16,2.619432448724979e-16
VF60_L23,VF60_L23. Isotruss,bcl,L,276,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.110378617574399,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.55981480724569,30.52329258828253,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,2.841230603468834,0.4120236825879536,2.508943901859928,0.6190056821379307,32.55981480724567,30.52329258828252,31.71779094353187,23.73534428293076,32.55981480724568,30.52329258828253,31.71779094353187,23.73534428293076,1,523,10686.15242270645,0.945,0,1.89,63450.20671853708,2.116402116402117,29980.22267450877,30,30,30,7.025630077706069e-15,6.019490461639521e-16,-2.92300905702092e-16
VF30_L24,VF30_L24. Re-entrant,bcl,L,277,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4315043975478035,1330,2740,4.120300751879699,1.117866356791942,4.120300751879699,1.117866356791942,3.158613976598892,0.5480398295172763,31.63956485770963,29.52835269305576,3.049614633277375,0.5376481749337662,36.009671580012,18.94546341344536,2.41262906859066,0.4186066525490959,2.329372619368603,0.4106692445262498,29.18021757114301,35.88101035202287,26.995164209994,10.54839473593523,29.18021757114301,35.88101035202284,26.995164209994,10.54839473593523,1,-1244,8654.6022958813,0.6546,0,1.3092,35596.14645215611,3.055300947143294,11650.61873379069,30,30,30,-3.4555691641458e-15,-2.262079412673756e-15,1.743397093356691e-16
VF45_L24,VF45_L24. Re-entrant,bcl,L,278,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7382163693733843,1330,2740,4.120300751879699,1.117866356791942,4.120300751879699,1.117866356791942,3.158613976598892,0.5480398295172763,31.63956485770963,29.52835269305576,3.049614633277375,0.5376481749337662,36.009671580012,18.94546341344536,1.844553828894471,0.3200419466931069,1.780900860358196,0.3139734728648483,29.18021757114301,35.88101035202287,26.995164209994,10.54839473593523,29.18021757114301,35.88101035202284,26.995164209994,10.54839473593523,1,-1244,8654.6022958813,0.8562,0,1.7124,46558.84600112445,2.33590282644242,19931.84197308138,30,30,30,-3.4555691641458e-15,-1.984523656517467e-15,-6.418476861114186e-17
VF60_L24,VF60_L24. Re-entrant,bcl,L,279,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.153463077145913,1330,2740,4.120300751879699,1.117866356791942,4.120300751879699,1.117866356791942,3.158613976598892,0.5480398295172763,31.63956485770963,29.52835269305576,3.049614633277375,0.5376481749337662,36.009671580012,18.94546341344536,1.475643063115577,0.2560335573544855,1.424720688286557,0.2511787782918786,29.18021757114301,35.88101035202287,26.995164209994,10.54839473593523,29.18021757114301,35.88101035202284,26.995164209994,10.54839473593523,1,-1244,8654.6022958813,1.07025,0,2.1405,58198.55750140556,1.868722261153936,31143.50308293965,30,30,30,-3.462508058049707e-15,-1.904726376622534e-15,-5.377642775528102e-17
VF30_L25,VF30_L25. Cuboctahedron,bcl,L,280,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5090634033561411,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559701,4.242640687119285,0,30,11.37568934077125,2.802642810886038,0,2.802642810886038,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.21320343559699,30,11.37568934077125,1,186,7636.75323681447,0.7569,0,1.5138,36318.43543563432,2.642356982428326,13744.71189061581,30,30,30,-1.214306433183765e-16,-6.071532165918825e-18,-9.194034422677078e-17
VF45_L25,VF45_L25. Cuboctahedron,bcl,L,281,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8767095495604275,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559701,4.242640687119285,0,30,11.37568934077125,2.135629058249917,0,2.135629058249917,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.21320343559699,30,11.37568934077125,1,186,7636.75323681447,0.9933,0,1.9866,47661.64872270518,2.013490385583408,23671.15783813154,30,30,30,-1.214306433183765e-16,-6.071532165918825e-18,-9.194034422677078e-17
VF60_L25,VF60_L25. Cuboctahedron,bcl,L,282,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.397969546272634,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559701,4.242640687119285,0,30,11.37568934077125,1.691238414701142,0,1.691238414701142,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.21320343559699,30,11.37568934077125,1,186,7636.75323681447,1.2543,0,2.5086,60185.247148786,1.594514868851153,37745.17774936113,30,30,30,-7.632783294297951e-17,2.34187669256869e-17,5.030698080332741e-17
VF30_L26,VF30_L26. Octahedron+Cross,bcl,L,283,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4558117279514646,575,2250,7.826086956521739,2.298540930795851,7.826086956521739,2.298540930795851,3.82842712474619,0.5859166557984871,30.00000000000014,28.33064120702308,3.778001125848596,0.4103996211742203,30,13.62364129526154,2.838521230738459,0.4344177942364629,2.801133743974817,0.3042837175246676,30.00000000000013,28.3306412070231,30,13.62364129526154,30.00000000000014,28.33064120702308,30,13.62364129526154,1,531,8613.961030678809,0.67437,0,1.34874,36499.00397315877,2.965730978542936,12306.91665468954,30,30,30,2.602085213965211e-17,-5.204170427930421e-18,1.734723475976807e-18
VF45_L26,VF45_L26. Octahedron+Cross,bcl,L,284,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8407853372383461,575,2250,7.826086956521739,2.298540930795851,7.826086956521739,2.298540930795851,3.82842712474619,0.5859166557984871,30.00000000000014,28.33064120702308,3.778001125848596,0.4103996211742203,30,13.62364129526154,2.089980961210935,0.3198584211150164,2.062452847389778,0.2240417191692435,30.00000000000013,28.3306412070231,30,13.62364129526154,30.00000000000014,28.33064120702308,30,13.62364129526154,1,531,8613.961030678809,0.9158999999999999,0,1.8318,49571.35954893623,2.183644502674965,22701.20410543535,30,30,30,-1.214306433183765e-17,-2.159730727591125e-16,6.071532165918825e-18
VF60_L26,VF60_L26. Octahedron+Cross,bcl,L,285,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.469379023938292,575,2250,7.826086956521739,2.298540930795851,7.826086956521739,2.298540930795851,3.82842712474619,0.5859166557984871,30.00000000000014,28.33064120702308,3.778001125848596,0.4103996211742203,30,13.62364129526154,1.580949423829778,0.2419543507592035,1.560126001754458,0.1694745710167742,30.00000000000013,28.3306412070231,30,13.62364129526154,30.00000000000014,28.33064120702308,30,13.62364129526154,1,531,8613.961030678809,1.2108,0,2.4216,65532.26568604869,1.651800462504129,39673.23364633388,30,30,30,-1.214306433183765e-17,-2.159730727591125e-16,6.071532165918825e-18
VF30_L27,VF30_L27. V-Octet,bcl,L,286,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4413445506530861,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559531,4.242640687119285,0,30,3.421020821136084,4.075543407415259,0,4.075543407415259,0,29.99999999999779,21.21320343559532,30,3.421020821136084,29.99999999999779,21.21320343559531,30,3.421020821136084,1,1308,14000.71426749435,0.5205,0,1.041,45787.9072723663,3.842459173871279,11916.30286763333,30,30,30,2.602085213965211e-17,-6.245004513516506e-17,8.673617379884035e-19
VF45_L27,VF45_L27. V-Octet,bcl,L,287,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7317203744700792,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559531,4.242640687119285,0,30,3.421020821136084,3.165204929214626,0,3.165204929214626,0,29.99999999999779,21.21320343559532,30,3.421020821136084,29.99999999999779,21.21320343559531,30,3.421020821136084,1,1308,14000.71426749435,0.6702,0,1.3404,58956.87887404398,2.984183825723664,19756.45011069214,30,30,30,2.081668171172169e-17,-6.418476861114186e-17,7.28583859910259e-17
VF60_L27,VF60_L27. V-Octet,bcl,L,288,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.092707954243416,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559531,4.242640687119285,0,30,3.421020821136084,2.590134729621053,0,2.590134729621053,0,29.99999999999779,21.21320343559532,30,3.421020821136084,29.99999999999779,21.21320343559531,30,3.421020821136084,1,1308,14000.71426749435,0.819,0,1.638,72046.67830176368,2.442002442002442,29503.11476457222,30,30,30,2.602085213965211e-17,-6.245004513516506e-17,8.673617379884035e-19
VF30_SC2,VF30_SC2,bcl,SC,289,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4333550466458127,491,990,4.032586558044806,2.123473576656352,4.032586558044806,2.123473576656352,5.545454545454546,1.076194539575292,30,42.42640687119285,4.930753564154786,1.32183053437058,30,24.06467924815495,3.366390181178016,0.6533081646180366,2.993233511901164,0.8024224697205005,30,42.42640687119285,30,24.06467924815495,30,42.42640687119285,30,24.06467924815495,2,-477,5490,0.8236499999999999,0,1.6473,28411.54922463897,2.4282158683907,11700.58625943694,30,30,30,-1.949829186997931e-15,-1.398187121637307e-15,1.734723475976807e-17
VF45_SC2,VF45_SC2,bcl,SC,290,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.672832731862873,491,990,4.032586558044806,2.123473576656352,4.032586558044806,2.123473576656352,5.545454545454546,1.076194539575292,30,42.42640687119285,4.930753564154786,1.32183053437058,30,24.06467924815495,2.701673265835791,0.524307970172119,2.402198949700276,0.6439786292363735,30,42.42640687119285,30,24.06467924815495,30,42.42640687119285,30,24.06467924815495,2,-477,5490,1.0263,0,2.0526,35401.89761336366,1.948747929455324,18166.48376029757,30,30,30,-2.005340338229189e-15,-1.35308431126191e-15,-6.245004513516506e-17
VF60_SC2,VF60_SC2,bcl,SC,291,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9418346786813261,491,990,4.032586558044806,2.123473576656352,4.032586558044806,2.123473576656352,5.545454545454546,1.076194539575292,30,42.42640687119285,4.930753564154786,1.32183053437058,30,24.06467924815495,2.2834896213525,0.4431519619416477,2.030370007887496,0.5442991700105333,30,42.42640687119285,30,24.06467924815495,30,42.42640687119285,30,24.06467924815495,2,-477,5490,1.21425,0,2.4285,41885.17409824303,1.647107267860819,25429.53632439581,30,30,30,-1.949829186997931e-15,-1.398187121637307e-15,1.734723475976807e-17
VF30_VF30_C50_R,VF30_VF30_C50_R,voronoi,VORONOI,292,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5587900249927582,275,503,3.687272727272727,0.7856037116585766,3.687272727272727,0.7856037116585766,4.206597593622343,3.029122245655693,32.35993020624092,26.15473625986212,4.235579157857293,1.697634046484019,32.48052937979013,17.72493696256499,1.58742192788286,1.155137346793075,1.610486370166399,0.6454882299439865,29.98214094385808,24.80356891315923,29.52025377296581,15.81145650548239,32.47029545593287,25.01393471561659,32.7045770736712,16.20429259459481,2,-316,2115.91858959204,1.315000001341105,0,2.63000000268221,17482.541818036,1.520912545977412,11494.77125708163,27.4,27.4,27.4,-0.4078230765493938,0.4846184685930248,0.2973598105236847
VF30_VF30_C50_U,VF30_VF30_C50_U,voronoi,VORONOI,293,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5281373512189436,272,482,3.544117647058823,0.8579357966226532,3.544117647058823,0.8579357966226532,4.071295395324984,2.017663648326178,30.45740659416427,30.12110818718835,3.950115543486058,1.289866744706255,31.38786448343246,19.0733701127649,1.533444616321945,0.7599486548254504,1.487802486885091,0.4858255231771591,31.05707697556665,30.7065543780151,29.95487565310794,18.82329884145242,32.15988923218046,31.1920199968399,32.25067331509015,17.91562541984206,1,-328,1962.364380546641,1.32749998010695,0,2.6549999602139,16367.94073454644,1.506591359676608,10864.22049975107,27.4,27.4,27.4,-0.1858887366827393,-0.008960854754509813,-0.01292933905063547
VF30_VF30_C100_R,VF30_VF30_C100_R,voronoi,VORONOI,294,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5369331984580017,567,1079,3.809523809523809,0.6558092826766223,3.809523809523809,0.6558092826766223,3.245954021129658,2.371164769718549,30.83248609167294,24.59709936422646,3.267651128335872,1.273689384192333,31.17222688075232,14.78095893027992,1.5666865754414,1.145892893998155,1.578575478066572,0.6153089022033034,32.97112807102171,25.80330378022404,32.1870226740999,14.90984057908171,31.50380811699608,24.5119968975474,32.12358720538572,15.89827783550791,1,-616,3502.384388798905,1.034999964758754,0,2.069999929517508,22776.34391088584,1.932367215554617,11786.75757255005,28,28,28,-0.8226952614086547,0.2239666769800431,0.4339004866799415
VF30_VF30_C100_U,VF30_VF30_C100_U,voronoi,VORONOI,295,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5031929019553136,519,980,3.780346820809249,0.6471791144065475,3.780346820809249,0.6471791144065475,3.301265903946299,1.46881459184693,31.87590047802366,29.70404016578839,3.325900324479157,0.8452865982902183,31.94578448222452,12.9909252614395,1.581811601767967,0.705735316852231,1.595155997465303,0.405413228086095,30.62353565207997,29.06322450280069,30.85665041127902,13.59548612052121,32.27092912350547,30.443041273917,32.44102937490591,12.84253835894615,1,-571,3235.240585867374,1.042500021867454,0,2.085000043734908,21191.54024368447,1.918465187576068,11046.09058372304,28,28,28,-0.06355062680404187,0.06678065209330003,0.06575718621514845
VF30_VF30_C200_R,VF30_VF30_C200_R,voronoi,VORONOI,296,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5258838770744352,1219,2339,3.857260049220673,0.6591301730525166,3.857260049220673,0.6591301730525166,2.442484807707741,1.879604727032855,32.15599914644888,24.00911101923276,2.429671045190637,1.061218727829476,32.2589203963705,14.80805830321739,1.483720577173047,1.14839067332075,1.482862994000532,0.6476769697501097,32.01973696045179,24.52152080781272,31.68551735826901,16.01925867794121,31.68262627147573,24.16187936083949,32.0129298246929,15.38372706711296,1,-1312,5712.971965228408,0.8192500099539757,0,1.638500019907951,29407.521051217,2.441257217820915,12046.05595696564,28.4,28.4,28.4,-0.1835557969019764,-0.04779506827023523,0.2438377535432684
VF30_VF30_C200_U,VF30_VF30_C200_U,voronoi,VORONOI,297,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.486010636130649,1092,2077,3.805860805860806,0.6385438944036606,3.805860805860806,0.6385438944036606,2.537386957832317,1.132750171057525,32.07929740357463,28.38132524672647,2.517723309469709,0.6697568335232131,32.47728343418427,13.72466009072236,1.546471927374354,0.6913042502992149,1.535197110592962,0.4083883053222765,31.23607377766665,27.81740672911836,30.88966282976127,13.81382088516001,32.11154879391796,28.71869912795693,32.35445244558276,13.34879113793838,1,-1193,5270.152711417727,0.8200000156648457,0,1.640000031329691,27152.9443067529,2.439024343650074,11132.70737844203,28.4,28.4,28.4,0.01114761337239325,-0.09696615510856817,-0.03659133655420606
VF30_VF30_C400_R,VF30_VF30_C400_R,voronoi,VORONOI,298,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5158560037566543,2406,4753,3.966749792186201,0.5314789248475704,3.966749792186201,0.5314789248475704,1.932990755284367,1.44199926501105,31.84090321514355,23.3645686458914,1.932023065100632,0.7620390604266325,32.18597640272557,14.23193951163027,1.481939760532091,1.109874268374993,1.486171584493102,0.5861838910400866,31.59680713190743,23.29753263586833,31.78547524549835,14.10130328573329,33.0581253031213,23.36763170967595,32.68230869891633,14.38690975519442,1,-2459,9187.505059866606,0.6500000017695129,0,1.300000003539026,37522.41802331305,3.076923068546684,12194.78589077495,28.7,28.6,28.6,0.1082330418681898,-0.01954779320066418,0.2917249155605718
VF30_VF30_C400_U,VF30_VF30_C400_U,voronoi,VORONOI,299,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.468448344625662,2155,4226,3.924825986078886,0.4308344183960264,3.924825986078886,0.4308344183960264,2.010389855517882,0.8103098522614258,32.47874150678926,28.32866317716748,2.017171654708313,0.4731631002713773,32.460998298617,9.59756465210454,1.551496567484401,0.6264951305081353,1.55766155096504,0.3653769211498839,31.68099078446819,27.81973889445894,31.93674325785506,10.44133296968686,31.54191057057688,27.57821878700727,31.83747337300261,10.77960260247881,1,-2233,8495.907529418597,0.6474999827332795,0,1.294999965466559,34564.43055887842,3.088803171171431,11190.2340950297,28.8,28.8,28.8,-0.02661675955523244,-0.03753362819722908,0.02536375618894108
VF30_VF30_C800_R,VF30_VF30_C800_R,voronoi,VORONOI,300,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.5012343057346702,4780,9530,4.014644351464435,0.5144846692261046,4.014644351464435,0.5144846692261046,1.548499590731609,1.130622057747857,32.42977131007703,23.74786069974524,1.545872928511195,0.6014845181808278,32.25589562735095,14.00374651550117,1.498894654216022,1.1025054411066,1.505231643639745,0.5856713790810338,31.55397775956315,23.60269758937267,31.67033896204607,13.79781786536976,32.47267535046201,23.73662625670002,32.70846711542772,14.17256230984786,1,-4804,14757.20109967223,0.5135000101290643,0,1.027000020258129,47612.86559464841,3.894839261049508,12224.60348256287,29,29,29,-0.05416133225524124,0.146113170658107,0.2767236136086724
VF30_VF30_C800_U,VF30_VF30_C800_U,voronoi,VORONOI,301,Imported,Voronoi_30 mm_merge.xlsx,0.3,0.461392627098026,4372,8643,3.956541628545288,0.364189415440413,3.956541628545288,0.364189415440413,1.577838375749519,0.6338803219208544,31.63376805639128,26.51013995487748,1.583148190171863,0.3520784892691137,31.85391290085625,9.745730513903505,1.538413364746456,0.6192426509680151,1.544534812101638,0.343491207357705,32.0962982313618,27.26226024810478,32.21644392644159,9.053821637624532,32.46144223428961,27.29710663990604,32.61238972596103,9.014528570797754,1,-4467,13637.257081603,0.512500002514571,0,1.025000005029142,43913.7745447087,3.902439005243005,11252.90478229376,29,29,29,-0.03715293541097996,0.03096995380688503,0.03831368298609075
VF45_VF45_C50_R,VF45_VF45_C50_R,voronoi,VORONOI,302,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.9710955129645633,281,505,3.608540925266904,0.8596916012222046,3.608540925266904,0.8596916012222046,4.025229592532161,3.086488410638434,31.21894095723959,25.59113517213779,3.883411144666788,1.70222546367127,31.22461871226283,17.37713171132571,1.185108687333484,0.9132852586814468,1.147746301937528,0.5030945496656216,32.41115983595271,25.86622070695049,30.9345583035088,18.83879124127538,31.49222543751609,24.79925544818845,32.49337166853135,17.06745576704254,1,-332,2032.740944228741,1.691755023784935,0,3.38351004756987,21607.24409587894,1.182204262367393,18277.08187467529,26.6,26.6,26.6,-0.02929016004739999,0.3283837532474258,0.7064727944621633
VF45_VF45_C50_U,VF45_VF45_C50_U,voronoi,VORONOI,303,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.9090799714040465,268,481,3.58955223880597,0.8454565645284992,3.58955223880597,0.8454565645284992,3.964410965923443,2.027116886564164,30.32216568330077,29.26300454946264,3.857666446100149,1.249618659087446,30.67679863033996,18.73552060293797,1.172902689844633,0.5997387428593095,1.141321469960243,0.3697096741791256,31.56151785760737,30.98571811564353,31.17724623173777,18.83527608106105,32.26830454179881,31.27595747213629,32.35226780659992,17.30971879395187,1,-317,1906.881674609175,1.689999946393073,0,3.379999892786146,20248.38101325391,1.183431990201274,17109.88141347282,26.6,26.6,26.6,0.02329146548928313,0.1286116129885234,0.02450638904191902
