model_id,model_family,LIT-X001::solid_chord_x_count,LIT-X001::solid_chord_x_mean_mm,LIT-X001::solid_chord_x_population_std_mm,LIT-X001::solid_chord_x_q10_mm,LIT-X001::solid_chord_x_q50_mm,LIT-X001::solid_chord_x_q90_mm,LIT-X001::solid_chord_x_spanning_line_fraction,LIT-X001::solid_chord_y_count,LIT-X001::solid_chord_y_mean_mm,LIT-X001::solid_chord_y_population_std_mm,LIT-X001::solid_chord_y_q10_mm,LIT-X001::solid_chord_y_q50_mm,LIT-X001::solid_chord_y_q90_mm,LIT-X001::solid_chord_y_spanning_line_fraction,LIT-X001::solid_chord_z_count,LIT-X001::solid_chord_z_mean_mm,LIT-X001::solid_chord_z_population_std_mm,LIT-X001::solid_chord_z_q10_mm,LIT-X001::solid_chord_z_q50_mm,LIT-X001::solid_chord_z_q90_mm,LIT-X001::solid_chord_z_spanning_line_fraction,LIT-X002::C2_x_efold_mm,LIT-X002::C2_x_positive_auc_0_20_mm,LIT-X002::C2_y_efold_mm,LIT-X002::C2_y_positive_auc_0_20_mm,LIT-X002::C2_z_efold_mm,LIT-X002::C2_z_positive_auc_0_20_mm,LIT-X002::S2_x_r10p0_probability,LIT-X002::S2_x_r20p0_probability,LIT-X002::S2_x_r2p5_probability,LIT-X002::S2_x_r5p0_probability,LIT-X002::S2_y_r10p0_probability,LIT-X002::S2_y_r20p0_probability,LIT-X002::S2_y_r2p5_probability,LIT-X002::S2_y_r5p0_probability,LIT-X002::S2_z_r10p0_probability,LIT-X002::S2_z_r20p0_probability,LIT-X002::S2_z_r2p5_probability,LIT-X002::S2_z_r5p0_probability,LIT-X003::L_x_auc_mm,LIT-X003::L_x_half_decay_mm,LIT-X003::L_x_k0,LIT-X003::L_x_k1,LIT-X003::L_y_auc_mm,LIT-X003::L_y_half_decay_mm,LIT-X003::L_y_k0,LIT-X003::L_y_k1,LIT-X003::L_z_auc_mm,LIT-X003::L_z_half_decay_mm,LIT-X003::L_z_k0,LIT-X003::L_z_k1,LIT-X004::chi_solid_26,LIT-X004::chi_solid_26_per_mm3,LIT-X004::chi_void_6,LIT-X004::chi_void_6_per_mm3,LIT-X005::A_xx,LIT-X005::A_xy,LIT-X005::A_xz,LIT-X005::A_yy,LIT-X005::A_yz,LIT-X005::A_zz,LIT-X005::DA,LIT-X005::FA,LIT-X005::lambda1,LIT-X005::lambda2,LIT-X005::lambda3,LIT-X005::trace,LIT-X005::v1_z_alignment,LIT-X009::C2_x_10mm,LIT-X009::C2_x_2p5mm,LIT-X009::C2_y_10mm,LIT-X009::C2_y_2p5mm,LIT-X009::C2_z_10mm,LIT-X009::C2_z_2p5mm,LIT-X012::lacunarity_10mm,LIT-X012::lacunarity_2p5mm,LIT-X012::lacunarity_5mm,LIT-X012::loglog_slope_2p5_to_10mm,LIT-X012::logscale_auc_2p5_to_10mm,LIT-X016::void_chord_x_count,LIT-X016::void_chord_x_mean_mm,LIT-X016::void_chord_x_population_std_mm,LIT-X016::void_chord_x_q10_mm,LIT-X016::void_chord_x_q50_mm,LIT-X016::void_chord_x_q90_mm,LIT-X016::void_chord_x_spanning_line_fraction,LIT-X016::void_chord_y_count,LIT-X016::void_chord_y_mean_mm,LIT-X016::void_chord_y_population_std_mm,LIT-X016::void_chord_y_q10_mm,LIT-X016::void_chord_y_q50_mm,LIT-X016::void_chord_y_q90_mm,LIT-X016::void_chord_y_spanning_line_fraction,LIT-X016::void_chord_z_count,LIT-X016::void_chord_z_mean_mm,LIT-X016::void_chord_z_population_std_mm,LIT-X016::void_chord_z_q10_mm,LIT-X016::void_chord_z_q50_mm,LIT-X016::void_chord_z_q90_mm,LIT-X016::void_chord_z_spanning_line_fraction,LIT-X017::beta0_count,LIT-X017::beta0_density,LIT-X023::axis_power_fraction_x,LIT-X023::axis_power_fraction_y,LIT-X023::axis_power_fraction_z,LIT-X023::peak_wavelength_x,LIT-X023::peak_wavelength_y,LIT-X023::peak_wavelength_z,LIT-X019::solid_void_chord_q50_geomean_ratio,LIT-X019::solid_void_chord_x_q50_ratio,LIT-X019::solid_void_chord_y_q50_ratio,LIT-X019::solid_void_chord_z_q50_ratio,LIT-X024::ect_abs_auc_direction_mean_per_mm3,LIT-X024::ect_total_variation_direction_mean_per_mm3
L7,L,72868,2.7530603282648074,5.9074159071147321,1.25,1.5625,3.125,0.1083984375,72868,2.7530603282648074,5.9074159071147321,1.25,1.5625,3.125,0.1083984375,108264,1.8529705165151851,0.88195769428551851,0.625,1.5625,3.4375,0,2.0741580480578681,7.7232823371188601,2.0741580480578681,7.7232823371188601,1.4515027928060056,4.1099948343228574,0.1365000406901041,0.14214706420898429,0.14427490234375001,0.1463732038225446,0.1365000406901041,0.14214706420898429,0.14427490234375001,0.1463732038225446,0.0819091796875,0.071380615234375,0.074853515625000006,0.080195835658482095,4.4990011118289708,1.5625,0.3061065673828125,0.2734970933809055,4.4990011118289708,1.5625,0.3061065673828125,0.2734970933809055,0.35563073953640639,1.25,0.3061065673828125,0.25648606668307089,-1194,-0.018656249999999999,-895,-0.013984375,0.28709470054872699,2.2852194431502945e-05,-2.285219443150324e-05,0.28709470054892861,5.4014277747097282e-05,0.42581059889912681,1.4832894890985002,0.23576918837247299,0.42581062369338479,0.28711754924408239,0.28707182705931528,0.99999999999678235,0.99999991063994798,0.1365000406901041,0.14427490234375001,0.1365000406901041,0.14427490234375001,0.0819091796875,0.074853515625000006,1.0154086092260388,1.4981870772738848,1.1117446393895003,-0.28057869291837417,1.6417485438779966,76372,5.9544073744304198,7.7726725713068561,1.25,5.9375,6.5625,0.213623046875,76372,5.9544073744304198,7.7726725713068561,1.25,5.9375,6.5625,0.213623046875,97712,4.6539831341084001,6.5028374757203746,0.9375,3.75,6.5625,0.177978515625,1,1.5625e-05,0.047526344265164402,0.047526344265164402,0.2891895880291882,8,8,8,0.30671888847284501,0.26315789473684209,0.26315789473684209,0.41666666666666669,0.0090312406099759008,0.0187043269230769
L8,L,103428,1.9120487198824303,1.0661038639810392,0.9375,1.5625,3.125,0,103440,1.9118269044856919,1.065799867848793,0.9375,1.5625,3.125,0,103416,1.9122705867564007,1.0662005704795774,0.9375,1.5625,3.125,0,1.5027855229756499,4.033077716741726,1.5028200213822924,4.0325036984086857,1.5027924225302678,4.0316179507504231,0.091617584228515597,0.0774078369140625,0.080189005533854094,0.074854169573102605,0.091588338216145801,0.0774078369140625,0.080194091796875006,0.074866158621651704,0.091562906901041602,0.0774078369140625,0.080190022786458301,0.074861798967633897,0.38844575496102129,1.25,0.30175685882568359,0.25442625030757871,0.38836735309764442,1.25,0.30175685882568359,0.25442048320620081,0.38848780794074728,1.25,0.30175685882568359,0.25443201740895671,-3120,-0.048750000000000002,-2671,-0.041734374999999997,0.33333333333204879,0.00015958194205820001,-0.00016613803175830001,0.3333660105038968,-0.00016071029517120001,0.33330065616044918,1.0015335451898393,0.00084833613615099997,0.3336588053646744,0.3331932866388535,0.33314790799286692,0.99999999999639477,0.54185870077592946,0.091617584228515597,0.080189005533854094,0.091588338216145801,0.080194091796875006,0.091562906901041602,0.080190022786458301,1.0078120487488922,1.3682311629830306,1.0701142370955363,-0.2205426925187195,1.5652204928701181,104956,4.3599282080109765,5.4215393500495157,0.9375,3.4375,6.875,0.121826171875,104972,4.3592636607857331,5.4213603902522891,0.9375,3.4375,6.875,0.121826171875,104940,4.3605929578806935,5.4216338287923662,0.9375,3.4375,6.875,0.121826171875,1,1.5625e-05,0.054330711385990299,0.054342811803201503,0.054355162787258403,8,8,8,0.45454545454545447,0.45454545454545447,0.45454545454545447,0.45454545454545447,0.023978581355168199,0.0498197115384615
L9,L,97712,2.0091698051416409,2.2389547587676044,0.625,1.5625,4.0625,0.01171875,97712,2.0091698051416409,2.2389547587676044,0.625,1.5625,4.0625,0.01171875,89472,2.194206008583691,1.7756791490562367,1.25,1.5625,6.875,0,2.0168888961329698,7.7892450231551029,2.0168888961329698,7.7892450231551029,2.1633848083082858,8.0217763854753468,0.124267578125,0.19775390625,0.13515625000000001,0.15799386160714279,0.124267578125,0.19775390625,0.13515625000000001,0.15799386160714279,0.122802734375,0.19775390625,0.14628906250000001,0.17808314732142849,0.92694408654542837,1.25,0.299560546875,0.2549597071850393,0.92694408654542837,1.25,0.299560546875,0.2549597071850393,0.57112372944551659,1.25,0.299560546875,0.2589197834645669,-1534,-0.02396875,-1435,-0.022421875000000001,0.34948947711167311,-3.2116684724482169e-20,-2.80398396216042e-21,0.34948947711167422,6.1798330744982925e-21,0.30102104577250821,1.1610134308542499,0.083753263972956599,0.34948947711167411,0.34948947711167311,0.30102104577250821,0.99999999999585565,1.1155754004565494e-16,0.124267578125,0.13515625000000001,0.124267578125,0.13515625000000001,0.122802734375,0.14628906250000001,1.0175267740598433,1.2665344503161495,1.0358498417542314,-0.1579097815482553,1.5095916962466691,95632,4.8000669232056206,8.143733650502373,0.625,2.5,6.5625,0.27734375,95632,4.8000669232056206,8.143733650502373,0.625,2.5,6.5625,0.27734375,103552,4.4329419035846724,9.1771602096015563,0.9375,2.1875,3.75,0.390625,1,1.5625e-05,0.19918085665758489,0.19918085665758489,0.15417228769554989,4,4,4,0.65344744821838774,0.625,0.625,0.7142857142857143,0.011552969125600899,0.026925480769230702
T1,T,102338,1.928273222068049,0.85457843357739116,1.25,1.5625,3.4375,0,102338,1.928273222068049,0.85457843357739116,1.25,1.5625,3.4375,0,102338,1.928273222068049,0.85464542904407692,1.25,1.5625,3.4375,0,1.3846127086569322,3.6483810301814814,1.3846127086569322,3.6483810301814814,1.3846127086569322,3.6484646932426599,0.064886093139648396,0.078020095825195299,0.060925292968750003,0.068589346749441907,0.064886093139648396,0.078020095825195299,0.060925292968750003,0.068589346749441907,0.064891815185546806,0.078022003173828097,0.060925292968750003,0.068584987095424099,0.35543017959123679,1.25,0.3011102676391601,0.25429841289370081,0.35543017959123679,1.25,0.3011102676391601,0.25429841289370081,0.35543960804893648,1.25,0.3011102676391601,0.25429841289370081,-500,-0.0078125,-499,-0.007796875,0.33333143177373159,1.2636341038091221e-06,1.2636341038085859e-06,0.33333143177396429,1.2636341038094742e-06,0.33333713645659269,1.0000227945258515,1.186351704364183e-05,0.33333776624287892,0.33333206562166567,0.33333016813974409,1.0000000000042886,0.94314538547954363,0.064886093139648396,0.060925292968750003,0.064886093139648396,0.060925292968750003,0.064891815185546806,0.060925292968750003,1.0023924494205634,1.3482363823974894,1.0303971249579404,-0.213813004814501,1.5288827356804708,111034,4.1250821820343324,5.8445540574747472,1.25,3.125,5.9375,0.1612548828125,111034,4.1250821820343324,5.8445540574747472,1.25,3.125,5.9375,0.1612548828125,111034,4.1250821820343324,5.8436130001663287,1.25,3.125,5.9375,0.1611328125,1,1.5625e-05,0.017819495180061099,0.017819495180061099,0.017821280054160601,4,4,4,0.5,0.5,0.5,0.5,0.0039181565504807,0.0087980769230768998
T10,T,139628,2.3688613673475234,1.5114882958399345,0.3125,2.5,5,0,139638,2.3686917243157306,1.5117489154635939,0.3125,2.5,5,0,139638,2.3686917243157306,1.5114731736505695,0.3125,2.5,5,0,1.3678921836072804,4.1711514323913006,1.3678801380428951,4.1708197052387153,1.367916275372502,4.1707640589485457,0.22683842976888019,0.31221103668212891,0.21590372721354159,0.2491580418178013,0.2268473307291666,0.31218051910400391,0.21590118408203121,0.2491460527692522,0.22686386108398429,0.31217765808105469,0.21590881347656249,0.2491422380719866,0.8710067610632517,1.5625,0.50469875335693359,0.4415686900221456,0.87106846814574335,1.5625,0.50469875335693359,0.44156388410433067,0.87097201564516424,1.5625,0.50469875335693359,0.44156388410433067,-2078,-0.032468749999999998,-2439,-0.038109375000000001,0.33331927074445489,-5.9936479197565509e-05,-2.3397248264972839e-05,0.33332758279124408,-2.739197765349456e-05,0.33335314647242431,1.0004005975643162,0.0002163710532277,0.33338431073601399,0.33336487799939762,0.33325081127271172,1.0000000000081233,0.19356829849442239,0.22683842976888019,0.21590372721354159,0.2268473307291666,0.21590118408203121,0.22686386108398429,0.21590881347656249,1.0002643623343761,1.0584867763509584,1.001965623378213,-0.040810951040087098,1.4080184204897546,149231,2.1751554636771182,3.0182840910548401,0.625,1.875,3.125,0.050537109375,149233,2.1751263125448124,3.0182477020349432,0.625,1.875,3.125,0.050537109375,149252,2.1748494157532225,3.0168272201990249,0.625,1.875,3.125,0.0504150390625,1,1.5625e-05,0.0256854059432217,0.0256656794874782,0.025690032463863002,2,2,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0162632164588341,0.037867788461538397
T11,T,121428,1.6303771576572126,0.5944100092693414,0.9375,1.875,2.1875,0,121442,1.6301892055466809,0.59456446484216119,0.9375,1.875,2.1875,0,121430,1.6303503047022976,0.59398177657492357,0.9375,1.875,2.1875,0,1.457148778080787,5.2509068762346427,1.4572071260996151,5.2510962148526854,1.4571293297795247,5.2511366976806704,0.041725794474283803,0.19884777069091791,0.073435974121093706,0.1235918317522321,0.0417423248291015,0.19880580902099609,0.073445129394531197,0.12358529227120529,0.041730244954427002,0.19885349273681641,0.073432922363281194,0.12360109601702,0.28363413962937362,0.9375,0.30208349227905268,0.24610480361097439,0.28362654337661097,0.9375,0.30208349227905268,0.24609807532603339,0.28358072280184171,0.9375,0.30208349227905268,0.2461038424274114,-3671,-0.057359374999999997,-4270,-0.066718749999999993,0.33331402442203523,-1.5761844173311803e-05,-1.849953808535252e-05,0.33336481253487021,9.1472880950966195e-06,0.33332116304842829,1.00022562910313,0.0001134573869923,0.33337327663483401,0.33332864848137828,0.33329807488912178,1.0000000000053335,0.2746067970254335,0.041725794474283803,0.073435974121093706,0.0417423248291015,0.073445129394531197,0.041730244954427002,0.073432922363281194,1.0003477721555569,1.0912361084565851,1.001909347171652,-0.062730823190298102,1.4193583740441538,128186,3.5681475551152242,6.4758114137264169,1.25,2.1875,4.0625,0.228271484375,128197,3.5678413886440401,6.475589336298742,1.25,2.1875,4.0625,0.228271484375,128184,3.5682032273918742,6.4762700998830098,1.25,2.1875,4.0625,0.228271484375,1,1.5625e-05,0.0031547973652395001,0.0031472454927443999,0.0031542937782314999,1,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0280889000525841,0.060670673076922997
T12,T,111479,1.7635216049659577,1.6255528319239232,0.625,1.5625,2.5,0.0087890625,111485,1.7634266941741039,1.6254721932160456,0.625,1.5625,2.5,0.0087890625,111470,1.7636639903112945,1.6258446108733744,0.625,1.5625,2.5,0.0089111328125,1.2798212521747965,3.5607664567186035,1.2797735551524441,3.5600680310926176,1.2797785757242195,3.5607411292918765,0.0452880859375,0.10690212249755859,0.040686035156250001,0.056387220110212001,0.0452823638916015,0.1068897247314453,0.040676371256510399,0.056375776018415098,0.045288721720377602,0.1068925857543945,0.040677388509114502,0.056370326450892801,0.6710715321807994,1.25,0.2999811172485351,0.24876728208046259,0.6710450172888861,1.25,0.2999811172485351,0.24876439852977361,0.67204861276465844,1.25,0.2999811172485351,0.24877160740649601,-970,-0.01515625,-969,-0.015140625,0.33332918719392751,-6.1651840979075207e-05,-8.2204991522527224e-05,0.333358654050532,-7.5486183740499732e-05,0.33331215875905579,1.0006921799665176,0.00038896152039700002,0.3334144232775767,0.33340177659997777,0.33318380012596122,1.0000000000035154,0.57149948416754526,0.041773478190104102,0.025675964355468699,0.0417728424072265,0.025669352213541601,0.041773478190104102,0.025665791829427,1.0001463758805065,1.1568685393715259,1.0031241540251477,-0.1050068864825628,1.4428770825804591,116310,3.9443244347003699,1.852849824660616,1.5625,3.125,6.25,0,116308,3.9443922602056607,1.8528284539936239,1.5625,3.125,6.25,0,116297,3.944765342184235,1.8530351149856108,1.5625,3.125,6.25,0,2,3.1250000000000001e-05,0.0064262181065961,0.0064293486826391003,0.0064318680562583004,2,2,2,0.5,0.5,0.5,0.5,0.0072121394230769001,0.017096153846153799
T13,T,204417,0.96634422528458996,0.78394577413620237,0.3125,0.625,2.1875,0,204373,0.96655227207116401,0.78454350961488895,0.3125,0.625,2.1875,0,204476,0.966065393982668,0.78272417032823838,0.3125,0.625,2.1875,0,1.5165752024341088,2.2750196124609259,1.516557624601335,2.2693594341157746,1.5161991257344929,2.2743315348915001,0.082942962646484306,0.10234832763671869,0.082004801432291594,0.083528791155133897,0.082944869995117104,0.1025066375732421,0.0820022583007812,0.083523341587611599,0.0829010009765625,0.1024208068847656,0.081950378417968706,0.083523341587611599,0.2463604932624715,0.625,0.30141782760620112,0.20555006612942911,0.2465268960569254,0.625,0.30141782760620112,0.2055712121678149,0.24602715435401959,0.625,0.30141782760620112,0.20552171121432081,-4270,-0.066718749999999993,-3669,-0.057328125000000001,0.33332637455145508,-3.0395815113368318e-05,5.8923834471082632e-05,0.33325282238344028,4.0809030646487587e-05,0.33342080308218658,1.0006868498458308,0.00034404647081929998,0.33345209618645522,0.33332468196273879,0.333223221867888,1.0000000000170819,0.90962686417599758,0.082942962646484306,0.082004801432291594,0.082944869995117104,0.0820022583007812,0.0829010009765625,0.081950378417968706,1.0011910896784315,1.0275014175083192,1.0030390250816394,-0.018711513796106399,1.3983449180167264,211475,2.1649027662844307,1.4196048173226097,0.9375,1.875,4.375,0.003662109375,211438,2.1652816073742658,1.4195068027720421,0.9375,1.875,4.375,0.003662109375,211532,2.1643194055745703,1.4240269834790746,0.9375,1.875,4.375,0.0037841796875,1,1.5625e-05,0.015604387719443299,0.0156130882483465,0.0156452694795935,4,4,4,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.0334560171274038,0.067361778846153797
T14,T,104164,1.886706299681272,1.3013260326919156,0.625,1.5625,4.375,0,104168,1.886633851086706,1.3013874225527138,0.625,1.5625,4.375,0,104158,1.8868149830065859,1.3016060265767937,0.625,1.5625,4.375,0,1.5659341261633366,4.8264049704072791,1.5659341261633366,4.826296099941767,1.565964199896678,4.8265795489189021,0.089928309122721303,0.141972541809082,0.087999471028645804,0.097205025809151704,0.089932759602864495,0.14196014404296869,0.087999471028645804,0.097211020333426296,0.089937845865885394,0.14196681976318359,0.088003540039062494,0.097209930419921806,0.43113250502418948,1.25,0.29987621307373041,0.25217708077017709,0.43114012686970737,1.25,0.29987621307373041,0.2521751584030511,0.4312035733293515,1.25,0.29987621307373041,0.25217996432086609,-1971,-0.030796875000000001,-1970,-0.03078125,0.33333765628883288,5.3002632333777884e-06,4.4487804267908378e-06,0.3333481080019951,5.2221382302363844e-06,0.33331423571139068,1.0001157445402318,5.8172478201412962e-05,0.3333514803291267,0.3333356184924659,0.33331290118062629,1.0000000000022189,0.17399726167294319,0.089928309122721303,0.087999471028645804,0.089932759602864495,0.087999471028645804,0.089937845865885394,0.088003540039062494,1.0116715256323561,1.2559773535692609,1.0249016824447403,-0.15603475321625279,1.4963149250969767,105414,4.3526773009277706,6.0903533009821214,1.25,2.8125,6.5625,0.1634521484375,105418,4.3525121421389139,6.0902602643096735,1.25,2.8125,6.5625,0.1634521484375,105415,4.3526360100554946,6.089567011840944,1.25,2.8125,6.5625,0.16351318359375,1,1.5625e-05,0.1027031123372675,0.1027108177999916,0.10270546392705,4,4,4,0.55555555555555558,0.55555555555555558,0.55555555555555558,0.55555555555555558,0.0150743502103365,0.031604567307692302
T15,T,98014,2.0053257697879894,0.99479828340604082,0.9375,1.875,3.125,0.00048828125,98020,2.0052030197918791,0.99490756743544762,0.9375,1.875,3.125,0.00048828125,98019,2.0052234770809743,1.0030342555908651,0.9375,1.875,3.125,0.0006103515625,1.2696567016196725,3.7575665329347809,1.2697975683663889,3.759248419533888,1.269723424077186,3.758367490471314,0.054531733194986901,0.077747344970703097,0.038575236002604103,0.052022116524832497,0.0544916788736979,0.077689170837402302,0.038604227701822903,0.0520172119140625,0.054575602213541602,0.077681541442871094,0.038588968912760403,0.052033015659877203,0.39564377907098802,1.25,0.2999114990234375,0.25516828401820868,0.3956460948678443,1.25,0.2999114990234375,0.25516540046751968,0.39896834359656352,1.25,0.2999114990234375,0.2551658810593011,-1700,-0.026562499999999999,-2299,-0.035921874999999999,0.33330828023051129,-1.2570793263772596e-05,-4.3150642660178944e-05,0.33333879169092739,-4.5675576179734938e-05,0.33335292808013262,1.0004079444277991,0.0002040653675022,0.33339987831674112,0.33333619652934238,0.33326392515548747,1.0000000000015714,0.79248872372598533,0.054531733194986901,0.038575236002604103,0.0544916788736979,0.038604227701822903,0.054575602213541602,0.038588968912760403,1.0043682467108714,1.2022328262434845,1.0110156019844356,-0.12971399712937409,1.4655322701870583,108912,4.2126671073894517,3.9812247081122241,1.5625,3.75,6.25,0.06201171875,108924,4.2122030039293454,3.9822587607871038,1.5625,3.75,6.25,0.06207275390625,108915,4.2125510719368311,3.9835318362700098,1.5625,3.75,6.25,0.06201171875,1,1.5625e-05,0.0409924344947067,0.040958648952223099,0.040935519148612501,4,4,4,0.5,0.5,0.5,0.5,0.0129566932091346,0.0297884615384615
T16,T,122208,1.5873372651544908,3.1449819870818501,0.625,0.9375,2.5,0.03564453125,122220,1.5871814146620848,3.1448102603670667,0.625,0.9375,2.5,0.03564453125,122220,1.5871814146620848,3.144680170862451,0.625,0.9375,2.5,0.0355224609375,1.6042344401183568,4.4093781418349405,1.6042026411384205,4.4089046416956004,1.604170843419092,4.4090285369700082,0.096895853678385394,0.089150428771972601,0.090723673502604102,0.090499332972935206,0.096885681152343694,0.089149475097656194,0.090719604492187494,0.090496063232421806,0.096881230672200502,0.089145660400390597,0.090715535481770804,0.090499332972935206,2.0056142468008167,1.25,0.2959980964660644,0.23959662970595469,2.0055792070204363,1.25,0.2959980964660644,0.23959086260457671,2.0053494935848097,1.25,0.2959980964660644,0.23959086260457671,-1970,-0.03078125,-1233,-0.019265625000000001,0.33331057075367732,9.4912900294298576e-06,-9.7538689480646802e-07,0.33334798855722259,2.9904791212108493e-06,0.33334144069658422,1.0001283958290028,6.7034992229820519e-05,0.3333510145038342,0.33334076638492288,0.33330821911872699,1.0000000000074842,0.27136517038024049,0.096895853678385394,0.090723673502604102,0.096885681152343694,0.090719604492187494,0.096881230672200502,0.090715535481770804,1.0028473139986449,1.4121033977708024,1.0406244496655137,-0.24687188074416541,1.5582640418345084,131549,3.5072458741609589,2.3489419300742611,0.625,3.125,6.25,0.00537109375,131558,3.507005940345703,2.3490369017579216,0.625,3.125,6.25,0.00537109375,131548,3.5072725355003498,2.3489685624838628,0.625,3.125,6.25,0.00537109375,1,1.5625e-05,0.0313163703727347,0.031320696354596701,0.031315447466808997,4,4,4,0.29999999999999999,0.29999999999999999,0.29999999999999999,0.29999999999999999,0.015629432091346099,0.032271634615384598
T17,T,83732,2.3626943701332825,3.5050479523192282,0.9375,1.875,3.125,0.040771484375,83734,2.3626379367998664,3.5136707222282562,0.9375,1.875,3.125,0.041015625,83718,2.3630894789650969,3.5101326246833882,0.9375,1.875,3.125,0.040771484375,1.4255053993233129,4.5784613256347892,1.4267291974063026,4.5797113052833041,1.425862382253106,4.5791633223740851,0.086360295613606697,0.054788589477539,0.068240356445312497,0.060744149344308003,0.086589177449544197,0.055054664611816399,0.068440755208333301,0.060910361153738803,0.086335500081380204,0.0549468994140625,0.068298848470052007,0.060840606689453097,1.9528909533980685,1.5625,0.30186939239501948,0.26400540569635828,1.9614162035931084,1.5625,0.30186939239501948,0.2640044445127952,1.9561181803966377,1.5625,0.30186939239501948,0.26401213398129919,-310,-0.00484375,-159,-0.002484375,0.33332761776800829,8.9285215344126953e-06,-1.3355307070998264e-05,0.33331477464549331,-2.0012027331519109e-05,0.3333576075896672,1.0001949427781822,0.0001013684864397,0.33337118372821012,0.3333226081849392,0.3333062080900196,1.0000000000031688,0.8679671920077594,0.086360295613606697,0.068240356445312497,0.086589177449544197,0.068440755208333301,0.086335500081380204,0.068298848470052007,1.0023517867500789,1.526032676043976,1.0399643946713759,-0.30319846323150201,1.5971196689278302,89865,5.0912688477160186,1.652527824031619,2.5,5.9375,6.5625,0,89862,5.0914388172976341,1.6548139626295817,2.5,5.9375,6.5625,0,89868,5.0910988894823523,1.6527824099121295,2.5,5.9375,6.5625,0,1,1.5625e-05,0.017326902439070799,0.017673502798070499,0.017411631071313001,4,4,4,0.31578947368421051,0.31578947368421051,0.31578947368421051,0.31578947368421051,0.0024085881159855,0.0052331730769229999
T2,T,57572,3.3877579378864726,4.6503654056697483,0.9375,2.5,5.625,0.048583984375,57572,3.3877579378864726,4.6503654056697483,0.9375,2.5,5.625,0.048583984375,57572,3.3877579378864726,4.650312880605517,0.9375,2.5,5.625,0.048583984375,2.0417174978977224,8.7887412716068489,2.0417174978977224,8.7887412716068489,2.0416661520195944,8.7884175857787969,0.15318806966145829,0.1176033020019531,0.1358113606770833,0.137115478515625,0.15318806966145829,0.1176033020019531,0.1358113606770833,0.137115478515625,0.1531829833984375,0.1175994873046875,0.13580729166666661,0.1371111188616071,2.4316288237648549,2.1875,0.297607421875,0.27228215735728339,2.4316288237648549,2.1875,0.297607421875,0.27228215735728339,2.4316048149389875,2.1875,0.297607421875,0.27228215735728339,-324,-0.0050625000000000002,-175,-0.0027343749999999998,0.33333333333252618,-5.1539023478026806e-20,-4.1202203146402851e-20,0.33333333333264598,-1.4630409071475341e-18,0.3333333333326467,1.0000000000003617,2.0802028271698562e-13,0.3333333333326467,0.33333333333264592,0.33333333333252618,0.99999999999781919,0.99999941130020076,0.15318806966145829,0.1358113606770833,0.15318806966145829,0.1358113606770833,0.1531829833984375,0.13580729166666661,1.0450728098105979,2.3764463952152028,1.3730894903348263,-0.59260120088396673,2.137561303979747,53404,8.6195790577484832,11.393736631085115,2.1875,5,40,0.372314453125,53404,8.6195790577484832,11.393736631085115,2.1875,5,40,0.372314453125,53404,8.6195790577484832,11.393723791520079,2.1875,5,40,0.372314453125,1,1.5625e-05,0.2015056033219606,0.20150560332196049,0.2015170216859519,8,8,8,0.5,0.5,0.5,0.5,0.0024129169170672999,0.0051826923076922996
T3,T,47969,4.0549495507515267,4.9895198115375923,1.5625,3.125,5.9375,0.049072265625,47970,4.0548650198040441,4.9894927687021111,1.5625,3.125,5.9375,0.049072265625,47971,4.0547804923808135,4.9892955837468991,1.5625,3.125,5.9375,0.049072265625,2.2351880848305488,8.9579300229482506,2.2351726759901882,8.9578568247030201,2.2352343126263654,8.9575147392170891,0.172641118367513,0.11699867248535149,0.1492411295572916,0.12579345703125,0.17264048258463541,0.1169977188110351,0.14924011230468751,0.1257923671177455,0.17263730367024741,0.1169919967651367,0.14924418131510411,0.12579454694475439,2.5047756815280176,2.5,0.29680156707763672,0.27608508012426181,2.5047718872767515,2.5,0.29680156707763672,0.27608459953248032,2.5046457513992646,2.5,0.29680156707763672,0.27608411894069879,-175,-0.0027343749999999998,-324,-0.0050625000000000002,0.33332587005861408,-1.3695362885517752e-06,-2.7390725771022141e-06,0.3333333333325314,-4.108608865654467e-06,0.33334079660648758,1.000054069810516,2.7159408235274451e-05,0.33334284602009451,0.33333233076747498,0.33332482321006329,0.99999999999763323,0.91772133725333715,0.172641118367513,0.1492411295572916,0.17264048258463541,0.14924011230468751,0.17263730367024741,0.14924418131510411,1.043763774885474,1.9823934931085323,1.2879915449932788,-0.46272405988004361,1.941553897117656,62741,7.3452467286144625,10.881593343400462,1.5625,4.0625,7.8125,0.373779296875,62742,7.3451296579643621,10.881261917967638,1.5625,4.0625,7.8125,0.373779296875,62747,7.3445443606865668,10.880733114678913,1.5625,4.0625,7.8125,0.373779296875,1,1.5625e-05,0.2012996725187424,0.20130229326690749,0.2013159824020502,8,8,8,0.76923076923076927,0.76923076923076927,0.76923076923076927,0.76923076923076927,0.0013135563777042999,0.0037560096153845999
