slice_index,z_mm,foreground_pixels,png_sha256
753,37.64999999999999,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
754,37.69999999999999,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
755,37.74999999999999,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
756,37.79999999999999,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
757,37.849999999999994,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
758,37.89999999999999,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
759,37.94999999999999,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
760,37.99999999999999,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
761,38.04999999999999,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
762,38.099999999999994,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
763,38.14999999999999,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
764,38.19999999999999,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
765,38.24999999999999,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
766,38.29999999999999,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
767,38.349999999999994,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
768,38.39999999999999,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
769,38.44999999999999,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
770,38.49999999999999,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
771,38.54999999999999,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
772,38.599999999999994,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
773,38.64999999999999,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
774,38.69999999999999,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
775,38.74999999999999,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
776,38.79999999999999,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
777,38.849999999999994,227100,6809b7fa75ca075da522c5a297ba4396ad39568821b521f0956e92ca1b47ebc4
778,38.89999999999999,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
779,38.94999999999999,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
780,38.99999999999999,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
781,39.04999999999999,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
782,39.099999999999994,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
783,39.14999999999999,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
784,39.19999999999999,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
785,39.24999999999999,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
786,39.29999999999999,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
787,39.349999999999994,162400,e817803c6a31daef4dd3a9a1773548e064e6777609a21bb32ac776c61b7eea86
788,39.39999999999999,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
789,39.44999999999999,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
790,39.49999999999999,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
791,39.54999999999999,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
792,39.599999999999994,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
793,39.64999999999999,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
794,39.69999999999999,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
795,39.74999999999999,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
796,39.79999999999999,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
797,39.849999999999994,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
798,39.89999999999999,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
799,39.94999999999999,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
800,39.99999999999999,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
