model_id,structural_excel_row,Type,Source,Target VF,Actual VF,Node 개수,Strut 개수,Global: Strut No. at Nodes-AVG,Global: Strut No. at Nodes-STDEV,Node: Strut count - AVG,Node: Strut count - STDEV,Global: Length - AVG,Global: Length - STDEV,Global: Angle-Z (weighted with length)-AVG,Global: Angle-Z (weighted with length)-STDEV,Node: Length - AVG,Node: Length - STDEV,Node: Angle-Z (weighted with length)-AVG,Node: Angle-Z (weighted with length)-STDEV,Global: l/d AVG,Global: l/d STDEV,Node: l/d AVG,Node: l/d STDEV,Global: Angle-X (weighted with length)-AVG,Global: Angle-X (weighted with length)-STDEV,Node: Angle-X (weighted with length)-AVG,Node: Angle-X (weighted with length)-STDEV,Global: Angle-Y (weighted with length)-AVG,Global: Angle-Y (weighted with length)-STDEV,Node: Angle-Y (weighted with length)-AVG,Node: Angle-Y (weighted with length)-STDEV,connected_components,maxwell_index_M_3D,total_strut_length_mm,mean_radius_mm,std_radius_mm,mean_diameter_mm,surface_area_mm2,surface_to_solid_volume_1_per_mm,solid_volume_mm3_approx,bbox_x_mm,bbox_y_mm,bbox_z_mm,mass_center_x_mm,mass_center_y_mm,mass_center_z_mm
AI115,116,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6007193895727584,2241,8975,8.009817045961624,5.063603672683405,8.009817045961624,5.063603672683405,3.194968763912549,1.182858827107445,31.00383310413578,24.68408776002479,2.943684949852917,0.6139776314606445,30.94429888502741,6.796647604602329,3.764821474769422,1.393832817464306,3.468718830474661,0.7234863132497186,31.6874257045062,26.00444875383097,32.75950132264305,8.151697086714963,31.38808067754758,24.67626426066439,31.75996862773675,11.31232399629605,1,2258,28674.84465611542,0.4243187605739295,0,0.848637521147859,76449.24064411501,4.713437598881603,16219.42351846448,30,30,30,-0.04915708950984865,-0.2245932439663273,0.08335573999273183
AI116,117,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6005637594304426,2141,9025,8.43063988790285,5.970525346073757,8.43063988790285,5.970525346073757,3.329409099967125,1.449139253021895,29.55301811453147,21.47692146734964,3.070834519086022,0.5971504412656782,29.13598560825472,10.29495159065591,4.016593179685403,1.748239001377036,3.704649268071385,0.720401223645822,32.47760202625033,24.26897464361566,33.01801962534319,10.06888138553094,33.5652015420754,22.96019681737126,34.02776702071998,4.63874954823102,1,2608,30047.91712720461,0.4144568482571465,0,0.828913696514293,78248.05681367987,4.825592841354417,16215.22150462195,30,30,30,-0.0440646420626618,-0.1188670794886451,0.03028361559637964
AI117,118,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5991420067674568,2066,8545,8.272023233301065,5.517444180697371,8.272023233301065,5.517444180697371,3.357478933383289,1.266468268711398,32.2176080632632,22.35008955404074,3.106229525213398,0.6645478508717717,33.00194615847131,6.637830971679641,3.962544494140774,1.494703902767108,3.666016361350232,0.7843088459564748,33.26720138535075,23.44360866653143,34.31099851960884,8.807949954350628,31.43648134225979,22.59673814760481,30.53946541782108,7.854782652934793,1,2353,28689.65748576045,0.4236518906409547,0,0.8473037812819094,76368.52113770554,4.720857015353205,16176.83418272133,30,30,30,0.1719832621665691,-0.0813002697702703,0.00006249634029208075
AI118,119,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6000031635019273,1716,6950,8.1002331002331,4.482864030558821,8.1002331002331,4.482864030558821,3.574774739611399,1.407473916188873,33.86884084813828,24.54331138890784,3.379327490651122,0.6033777449604849,36.66461912922381,9.223408859619466,3.92330174504813,1.544697295274556,3.708799129145103,0.6622047911147569,34.37424473380812,21.91626812374195,33.17811944717541,6.127853325228332,27.786281867149,19.13647808398047,26.7460068906165,8.172173177258639,1,1808,24844.68444029976,0.4555824369261642,0,0.9111648738523284,71118.12967968988,4.38998485870986,16200.08541455204,30,30,30,-0.02173110154194095,-0.3965132404104536,0.1187046270150787
AI119,120,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998901748604848,1741,7675,8.816771970132107,4.645635095000848,8.816771970132107,4.645635095000848,3.518583976089055,1.363915396606317,28.76323394916233,27.20505183513815,3.226265122508505,0.8019714797107488,28.34269937713874,6.549805830801014,4.026412419689576,1.560765901743683,3.69190391554002,0.9177180218200532,31.37901533430767,26.0888203226544,29.67113883670223,6.738290013946746,31.91873852594868,26.84608768399302,35.11114283622648,7.932316332390965,1,2458,27005.13201648412,0.4369378505394546,0,0.8738757010789092,74138.84927220574,4.57731001681532,16197.03472123309,30,30,30,-0.03756427190726454,-0.3149657179801905,0.09454213230460992
AI120,121,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6003335489240418,1941,7750,7.985574446161772,5.64662092570454,7.985574446161772,5.64662092570454,3.557121887775379,1.470703715896103,32.12640809924107,24.08648661462131,3.310673997412254,0.6654019829771738,34.02539218043493,9.922163917685442,4.111172722771611,1.699777851540608,3.826338557283079,0.7690437855096182,34.90904598086937,19.79557679514986,34.44513880645217,5.472182288249113,29.01115478248833,19.78087649077606,28.14532690758285,7.554646587979478,1,1933,27567.69463025975,0.4326164488386285,0,0.865232897677257,74934.76433668983,4.623032724181105,16209.00582094913,30,30,30,-0.1514116532878325,-0.00685624092887608,-0.05526522277801042
AI121,122,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5996283111354762,2241,8720,7.782240071396698,4.571248127604288,7.782240071396698,4.571248127604288,3.320590332899978,1.289453110342455,32.16925152255258,21.95242350987312,3.154243595534969,0.5523884959920272,33.87983720244684,8.610901023827589,3.93552961734457,1.528246605927424,3.738377169732372,0.6546851819442818,30.9538035942476,23.13738502333795,32.16558968628183,8.640900118410816,31.86623333798958,24.17495772736067,29.72160429371875,7.031798159436988,1,2003,28955.54770288934,0.4218733761099845,0,0.843746752219969,76752.71926350266,4.740758988968742,16189.96440065786,30,30,30,0.05940846108019977,-0.430684035725297,0.1864578067857538
AI122,123,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5997863694589622,2391,10150,8.490171476369719,5.843621814594623,8.490171476369719,5.843621814594623,3.282199424676911,1.256601227788548,33.21691662119441,22.33989007172298,3.033432807068884,0.5394734061908294,34.69451744561225,8.332887737326745,4.172008948819241,1.597267834493978,3.855801302499778,0.6857255111790437,33.24789531028175,21.7952491902513,31.61067967257455,7.293061450230409,29.18515739950544,22.3507034652273,30.64636840574715,9.220615985045432,1,2983,33314.32416047178,0.3933595858664009,0,0.7867191717328018,82338.05686836434,5.084406410472662,16194.23197539198,30,30,30,0.08242826580656439,0.0006201977776381083,0.07627442313482917
AI123,124,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6005744920843957,2141,8800,8.220457730032695,4.139390444054443,8.220457730032695,4.139390444054443,3.245163451316442,1.224858294733136,29.05054445072419,26.8304405509029,3.02904261928364,0.59437094746642,29.83620017630843,8.424998691667888,3.816592719238336,1.440539227039792,3.56241594004482,0.6990316095501738,30.75038754281938,23.43417646466703,31.1274335482932,6.048660280446884,34.47711381479012,24.30152382598245,34.58247685232423,6.475276712174463,1,2383,28557.43837158476,0.4251388201521367,0,0.8502776403042734,76283.37153721193,4.704345745900825,16215.51128627868,30,30,30,-0.1326377894369939,0.1384823179283817,-0.2911552351251058
AI124,125,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5994295673371507,1991,8350,8.387744851833249,5.368934510316989,8.387744851833249,5.368934510316989,3.226440878391422,1.216940935177471,29.30858055212576,27.8787292845955,2.9789215743003,0.5548275103705103,29.62924755371119,10.21917551610142,3.689120006693506,1.391453096504832,3.406105858540057,0.634391066168324,30.56645350686761,23.32587914167126,30.23240848664922,10.37853334569733,34.25200195795701,25.02095193234468,35.2912098600677,9.076291184342177,1,2383,26940.781334569,0.4372913963949936,0,0.8745827927899872,74022.02948207085,4.573609306032297,16184.59831810307,30,30,30,0.1750103711159826,-0.1301978013472521,0.1437054448098752
AI125,126,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6005187288391589,1866,7650,8.19935691318328,3.962142515452864,8.19935691318328,3.962142515452864,3.411223568746299,1.292682134519427,30.33083933819963,20.15355256180133,3.246353234609945,0.6031120607628814,30.84450674854248,5.546899518933235,3.835268498481089,1.453373831752033,3.649903339586035,0.6780841657200458,34.29633599197875,18.88341039312823,34.50860660285989,4.764842712986407,31.83411198755182,20.75206948467996,32.16663164893272,4.856392948718926,1,2058,26095.86030090941,0.4447176996991569,0,0.8894353993983138,72918.19367488974,4.497234990541105,16214.00567865729,30,30,30,-0.06311891610004565,0.119067466821311,-0.2103624926296921
AI126,127,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6001631546382997,1941,8075,8.320453374549201,5.995560127097762,8.320453374549201,5.995560127097762,3.542052569443275,1.340474727818089,31.85760291198971,19.95597759392104,3.270389238956048,0.6020901759360366,32.2512975704847,6.812229740700371,4.170442743056552,1.578286315992856,3.850584033177747,0.7089060807735985,31.77311272150685,21.73235650722203,34.58185940473819,8.17110327853184,33.23220470040811,20.06866988416047,31.0742987002481,7.767121254350387,1,2258,28602.0744982553,0.4246614553503348,0,0.8493229107006696,76316.81647144488,4.709633932634765,16204.40517523409,30,30,30,0.03198386623447198,-0.1159978871462052,0.1192840626802589
AI127,128,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6000285030830094,2341,9550,8.158906450234943,6.099001137236648,8.158906450234943,6.099001137236648,3.196873226327264,1.419812350493899,31.43429853416795,21.8041003214179,2.95338876796569,0.7439402108964648,33.33351311618297,10.03828967561843,3.889259538461659,1.727318644201619,3.593040644214841,0.9050645291300201,33.82962656162797,20.26300663478341,33.01697440796293,8.80997184883707,31.22356180163876,20.82639765418333,30.84711894734356,6.913359099583496,1,2533,30530.13931142584,0.4109873865079909,0,0.8219747730159818,78838.28124699033,4.866329395150704,16200.76958324125,30,30,30,-0.1159568557527823,0.03983764372747455,-0.03658508679150387
AI128,129,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5999061302632416,2366,9600,8.114961961115807,4.99067758183447,8.114961961115807,4.99067758183447,3.104950983137419,1.131709756168477,32.55713419178335,21.59268355231232,2.912327018445177,0.5053186381895658,33.53366665032514,6.349721614148976,3.732838046180547,1.360565515527314,3.501261422937759,0.6075048038832989,31.75309134040973,19.41455431308028,32.02302812773491,6.132343181628992,31.44811397302017,23.449231185476,31.21302040887293,8.648979233944006,1,2508,29807.52943812134,0.4158968249793767,0,0.8317936499587534,77891.74883896127,4.808884992327545,16197.46551710752,30,30,30,-0.2125361319920559,-0.2096695992480432,-0.1112948036977646
AI129,130,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5996305901750821,2241,9025,8.054439982150825,4.913236418911164,8.054439982150825,4.913236418911164,3.184091527167864,1.166520508269345,30.70771524573812,20.56411468562841,2.975795145492707,0.5134575951973275,31.97071999126879,7.353080358687279,3.759439397925058,1.377304364481021,3.5135050028132,0.6062365657766231,29.16433280248289,24.77559625127153,28.52483644456173,8.885731486361168,35.16698507264823,25.12268976960506,35.43784517392467,6.281638401541522,1,2308,28736.42603269059,0.423479565719992,0,0.846959131439984,76461.89920498875,4.722778055653376,16190.02593472722,30,30,30,-0.2350460506959486,-0.1425890892363024,-0.03452432705608623
AI130,131,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.600009907399233,1866,7920,8.488745980707396,4.866048248626364,8.488745980707396,4.866048248626364,3.350384205743586,1.157281004254505,33.34536655236367,24.26105397629263,3.130163940406032,0.5684622666965845,34.24483134211317,4.66007051218532,3.80004165826876,1.312600512786321,3.550265474139461,0.6447559927299368,28.65765400197639,25.52493088438449,30.57427163525519,8.460057860836205,32.40020273766323,23.82764394072059,30.96759998297675,6.070250297524963,1,2328,26535.04290948911,0.4408351943265234,0,0.8816703886530468,73498.06779619267,4.536842851341436,16200.26749977929,30,30,30,0.07889593854968595,-0.04270848675920511,0.2722559315704454
AI131,132,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.599756398394754,2116,8800,8.31758034026465,5.068541367029283,8.31758034026465,5.068541367029283,3.284248994289355,1.283185920995004,32.57202143276713,27.35366219990567,3.001739580898918,0.7265607340514273,34.24176816343533,9.131625027501473,3.888401152129083,1.519233658065693,3.553922880102579,0.8602148010975121,30.87243584374809,23.72736775160961,30.4389886529166,6.879724487393881,31.15639832227243,23.22842346688165,31.10815838093145,7.58955218381336,1,2458,28901.3911497467,0.4223135507110775,0,0.844627101422155,76689.09855907969,4.735817727450296,16193.42275665836,30,30,30,-0.02458346301972111,-0.01900772983850715,0.2493565901288867
AI132,133,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998242944677346,1716,7250,8.44988344988345,5.543713902683349,8.44988344988345,5.543713902683349,3.646212009871048,1.223350229495977,29.64733826292622,22.20706357388268,3.418626838547912,0.6150696055460877,31.38178345625117,7.889130308843525,4.128410859644151,1.385134040183793,3.870728341392109,0.6964104204854825,27.81118175166779,20.48347521527879,27.84912086194216,7.911318968628716,37.72494705218004,21.18814415854682,36.63525270605062,5.708402418310933,1,2108,26435.03707156614,0.441599944122971,0,0.883199888245942,73348.08876750668,4.528986080313149,16195.25595062883,30,30,30,0.1057278978809473,0.1180356263801888,-0.04145724101324997
AI133,134,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6011198646802702,2116,8675,8.199432892249527,5.210184576279297,8.199432892249527,5.210184576279297,3.24460537612823,1.234040352148933,34.44422109737293,24.95152304221263,2.969290000359788,0.5843326600878398,35.88120179889907,9.025518313322596,3.786692901532078,1.440215773562791,3.465379626649619,0.6819591536054128,31.17873325422033,24.42241180620093,31.09377963133587,8.08341198808381,28.97431067297469,23.87321523023902,28.88609384207709,9.064582753911392,1,2333,28146.95163791352,0.4284220374479638,0,0.8568440748959276,75767.51393578174,4.668293937243881,16230.2363463673,30,30,30,-0.1804341705518311,0.1646120848585514,-0.2853361194000903
AI134,135,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6003782916777376,1691,7400,8.752217622708457,5.483767287104843,8.752217622708457,5.483767287104843,3.440315489646065,1.416352524690752,29.86058484509178,23.31937182710423,3.106148101220668,0.7974459617120611,28.69937513597857,8.088869563625074,3.820883836056914,1.573029707315025,3.44975078828422,0.8856595839551741,30.64808152473879,26.50587719361367,32.98981553648656,12.06929785317558,33.9871697596579,22.53121978009382,34.37308219251045,7.45644852428742,1,2333,25458.33462338105,0.4501989117256717,0,0.9003978234513434,72013.56312996418,4.442480752194039,16210.21387529892,30,30,30,0.05602002293933553,-0.08479517472797114,0.1561824583081599
AI135,136,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.599419784211669,1991,8225,8.262179809141134,4.591621282272007,8.262179809141134,4.591621282272007,3.384940964236981,1.351356981635434,31.28098089385798,22.78111298292737,3.123331300270403,0.7058322527257833,29.60097770891877,7.945594996396474,3.934523317432361,1.570764633887242,3.630438450423707,0.8204318733728374,30.22955214749165,22.18988525443843,32.90308073617052,7.823224258934434,32.90745299475088,23.60874184627507,33.2769787423719,8.616273946603629,1,2258,27841.13943085043,0.43015896604801,0,0.86031793209602,75248.15452484944,4.649443944815461,16184.33417371506,30,30,30,-0.2664025581982242,-0.01816663435872326,0.01258745574236619
AI136,137,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998959944609972,2241,9075,8.099062918340026,5.112310424014366,8.099062918340026,5.112310424014366,3.357948947623369,1.486064990493751,33.67398064545748,18.98611589393047,3.052148813052252,0.7482321543319204,34.16094168788104,7.827795135635551,4.081873373117397,1.806438754737959,3.710147225319642,0.9095400065088463,32.79315139895319,20.18543886721924,31.03102572058837,9.246992296690605,29.72715491120747,21.30311268160585,31.67554389064025,9.881591348563129,1,2358,30473.38669968329,0.4113244876406891,0,0.8226489752813781,78756.27314752006,4.862341193133855,16197.19185044692,30,30,30,-0.1568889352611672,-0.04962122943384203,-0.01112343968535436
AI137,138,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998978974787113,1741,7475,8.58701895462378,5.262427362011291,8.58701895462378,5.262427362011291,3.66360129872268,1.255240062557071,29.87619852536108,21.33108286015479,3.471022752406679,0.5714852360266335,29.95421885305327,9.28848750984454,4.221747876835728,1.446474830890325,3.999830150876534,0.6585505313254432,30.97600241235496,21.52592856646081,30.21927470168325,9.387215787687898,33.92203725922582,21.08984897044589,35.29400561134092,7.284538918089043,1,2258,27385.4197079531,0.4338962682760454,0,0.8677925365520908,74659.51848943073,4.609396637464504,16197.2432319252,30,30,30,-0.006318501483530209,0.04213265408422053,-0.06991050924701332
AI138,139,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5996416355162947,2091,8500,8.130081300813009,5.762301917681527,8.130081300813009,5.762301917681527,3.492397113214082,1.304678577360937,30.3520462367942,23.73000264559702,3.200040761294019,0.6389249828681441,31.25807490722406,8.74963077567121,4.190945973685849,1.565640233195848,3.840112538586235,0.7667226829122646,35.34050826677704,21.24765469377883,34.02793997572717,6.235504919857579,29.93226186601488,20.90449912572265,31.85090780542916,7.183738976979405,1,2233,29685.37546232121,0.4166597631110229,0,0.8333195262220457,77714.84358390467,4.800079530278717,16190.32415893996,30,30,30,0.2365151931358243,-0.03047161487656654,-0.1787915699525956
AI139,140,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6010540334051218,2491,9775,7.848253713368125,5.176430982087031,7.848253713368125,5.176430982087031,3.283266628350854,1.30412554741398,31.74745259718272,20.41110725818096,3.060990454535899,0.5895313875966168,31.69227173565159,7.275017175814955,4.091889642882346,1.625313574719307,3.814869931586533,0.7347247884867403,32.98373594151388,19.13943763904266,31.7732834831342,6.477758757813643,32.94412971323101,20.87129133767657,35.14104764739569,7.857006060674961,1,2308,32093.9312921302,0.4011919815655275,0,0.802383963131055,80901.21262449837,4.985144499138839,16228.45890193829,30,30,30,0.02102458424500464,-0.1328467424261559,-0.2098809281457213
AI140,141,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6000261890573937,1866,8020,8.595927116827438,4.553013852972055,8.595927116827438,4.553013852972055,3.371709575965007,1.298325865416236,33.27073403410155,24.69320734152597,3.149637216065641,0.6733042119336394,33.05161439387437,5.328780223464936,3.860471749501055,1.486530856872919,3.606207836070384,0.7709062214369267,34.12761279637478,25.35222138787009,34.62804841936283,5.246216183593055,27.74412848432345,23.80358460385656,28.57378306946636,5.423193357113892,1,2428,27041.1107992393,0.4366965742465001,0,0.8733931484930002,74196.6301544875,4.579838995647969,16200.70710454963,30,30,30,-0.0650420432155228,0.2576657588878458,0.3772000747953083
AI141,142,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6003265743011685,2266,8900,7.855251544571933,4.78456507081154,7.855251544571933,4.78456507081154,3.16157159673453,1.312096291739956,28.93362479991099,19.60576516212834,2.89983564356107,0.6476632194375653,27.6306730995253,9.206937928669573,3.691635465547167,1.53208018752544,3.386017295032881,0.7562493644223282,38.4430481040495,22.82748079553444,37.05108280034602,8.627124225912146,27.54485182705713,23.73757311750143,31.21595554140215,9.944911571536986,1,2108,28137.98721093821,0.4282074471112396,0,0.8564148942224792,75705.44424427458,4.670633389242389,16208.81750613155,30,30,30,-0.145800615660583,-0.001267017376381819,-0.06750969199352312
AI142,143,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998432344365122,2116,8325,7.868620037807183,5.1535971219867,7.868620037807183,5.1535971219867,3.336190229338098,1.315527728976371,32.14282588284563,23.45509171468988,3.087113617888935,0.6079811383529811,30.91616780260996,7.258936370853956,3.871796353193518,1.526728128025903,3.582731926532811,0.7055890079603003,31.69400883923482,22.3032900023609,32.47192179596566,9.274529502958975,30.90323680266562,24.60448338337808,32.13617017184846,9.05201916871024,1,1983,27773.78365924,0.4308323482182058,0,0.8616646964364116,75183.61792825772,4.642176958790129,16195.76732978583,30,30,30,0.2818995871906775,-0.133248786513881,0.1273886397353945
AI143,144,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5999790321601527,2066,8500,8.228460793804453,5.46120664035706,8.228460793804453,5.46120664035706,3.203260635435704,1.360466266565853,33.66567958837014,20.33542115896813,2.890697703115732,0.6817422438342708,32.90628078606374,6.545751972665299,3.680382017529543,1.563105895141582,3.321263255000168,0.7832868381178759,29.04751671630981,18.12941483153569,31.04082410920101,6.872909390570327,34.66800037078002,21.1141263643761,35.17563239633653,7.114099251187764,1,2308,27227.71540120489,0.4351804541184415,0,0.870360908236883,74449.271400021,4.595794643515094,16199.43386832412,30,30,30,0.2661207050247885,0.2259824989801962,0.1303774590410129
AI144,145,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6009885193541306,2316,9100,7.858376511226252,4.943636855039653,7.858376511226252,4.943636855039653,3.176545234651094,1.194937915706801,33.63529257480572,18.34458910283331,3.024757492571857,0.4801850267647487,33.45209016907758,6.187793118395073,3.757363680838906,1.41342747975293,3.577822164142164,0.5679849164328675,32.81936589186711,20.63317333450142,33.28838593141437,6.085992226573871,32.09557016610226,17.52893635109242,32.42752706776917,7.108458843436489,1,2158,28906.56163532552,0.4227093122300403,0,0.8454186244600806,76774.69860768474,4.731383818938891,16226.69002256152,30,30,30,0.04430773874228915,-0.05269360550360805,-0.3526049673884581
AI145,146,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6004827558622626,1741,7325,8.414704192992533,4.669821403256231,8.414704192992533,4.669821403256231,3.565940494010114,1.441445460775167,30.35365535360715,20.97427401956294,3.337376331972665,0.6665386690958357,30.39989956416383,7.215241895646233,4.011231623902002,1.621443662928084,3.754125876793964,0.7497716219667194,33.16287408581062,23.857801292109,34.69341332956945,7.437926797488528,32.25479082117314,22.28883017327603,31.32514342694293,6.939818918571078,1,2108,26120.51411862436,0.4444944630922706,0,0.8889889261845412,72950.44485139288,4.499493618179961,16213.03440828109,30,30,30,0.01834978937985391,-0.3423367066118962,0.1312249220685502
AI146,147,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5995908166782447,2116,8675,8.199432892249527,5.428662192538358,8.199432892249527,5.428662192538358,3.157258432989991,1.447655748126873,27.5674306854538,23.70788526900463,2.854415587494309,0.7413977770082523,25.31312470440048,10.18719573209712,3.639447943915357,1.668747696091528,3.290353691809758,0.8546270989292355,32.88111446503014,21.66195955487333,35.38535563938242,8.485693417455852,34.00813290061974,23.39619691854446,34.75393007922925,7.870632786053172,1,2333,27389.21690618918,0.4337551301246775,0,0.867510260249355,74645.58192388085,4.610896473835652,16188.95205031261,30,30,30,0.0988165433625556,-0.07446876274545176,-0.1676787068223791
AI147,148,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5993701883735001,2266,9300,8.20829655781112,4.967696266070052,8.20829655781112,4.967696266070052,3.326966410311074,1.362897229545399,29.75237662392876,20.98517690200845,3.095943873933513,0.6786769966548427,29.0044522976182,7.602392190467051,4.076895579205164,1.670106939710605,3.793798414672511,0.8316571032382799,31.96108927395811,18.58970824557902,32.24798271550402,5.976214883846137,34.38302104511926,21.77889048776606,35.99520791272418,9.930582294491524,1,2508,30940.78761589401,0.4080269344253971,0,0.8160538688507942,79323.17070623863,4.901637199065045,16182.9950860845,30,30,30,0.08145281501318004,0.04693196487874584,-0.1606401477492432
AI148,149,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5995207633516998,2216,9045,8.163357400722022,5.171412328581725,8.163357400722022,5.171412328581725,3.217474027162466,1.51650953213592,32.26672770798205,24.14276537065664,2.861463752872905,0.8219328837817809,32.11872783437916,8.389705680157318,3.823294961713284,1.802054408103124,3.400251208595612,0.9766953289754321,31.43034696364425,24.00803764642841,34.31574519243338,9.146492945594105,31.11660594804777,24.32645314193879,29.62591757315329,8.648101040837592,1,2403,29102.05257568532,0.4207724043504952,0,0.8415448087009904,76939.74435173455,4.753163418801673,16187.06061049589,30,30,30,-0.2165720970521138,0.1766711288979681,-0.03498830956129198
AI149,150,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5994747272734292,2141,9050,8.453993460999532,4.650129048350418,8.453993460999532,4.650129048350418,3.177558589946079,1.393213217593607,30.51432032982656,22.6601088218201,2.906624500826005,0.7495857393931444,32.5212466896761,6.623452753528491,3.753550467791322,1.645759150178337,3.433504511699439,0.8854621632001398,32.38946985533468,26.31692902554793,33.40684035104724,6.8056602844272,31.26112246209896,23.5576778077221,29.22365264825671,6.14532525661159,1,2633,28756.90523901212,0.4232737267304987,0,0.8465474534609974,76479.1982786506,4.725074753513851,16185.81763638259,30,30,30,-0.1035897960400368,0.1904117616633998,0.03515619869942863
AI150,151,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6004514708724975,1966,8150,8.290946083418108,4.798090101385144,8.290946083418108,4.798090101385144,3.308881560914929,1.302702004710998,33.99159022950538,19.79183854738639,3.097355174967415,0.6519568125251378,35.09033537428944,7.516219745196976,3.782027999422069,1.488979090372139,3.540254850537027,0.7451819818846123,32.14106260414199,22.38298502970298,32.47630237402627,7.494104818942145,31.60038580538603,20.34826365665122,31.36656073810886,6.390144555210776,1,2258,26967.38472145743,0.4374480518680134,0,0.8748961037360268,74121.66836417398,4.571971440859083,16212.18971355743,30,30,30,-0.06924705547934518,-0.1540185567324234,-0.06852263798871855
