model_key,structural_model_id,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,structural_excel_row,crosswalk_status,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF45_C2,VF45_C2. SC2+FCC,C2,bcl,C,45,17.479837101063833,0.5338833574656306,30.0,New_VF45.xlsx,Sheet1,7,171,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7639531860381203,791,4090,10.34134007585335,3.484838441221803,10.34134007585335,3.484838441221803,4.24679558042396,0.8312987609941442,33.66389354662838,28.43090408566867,4.115528072680853,0.6173907124052705,34.05212968020859,5.341094515439157,3.453690169825283,0.6760505196595298,3.346937374093925,0.5020906219749446,28.16805322668272,30.01369685441088,27.97393515989571,5.10348667531884,28.16805322668271,30.01369685441078,27.97393515989571,5.103486675318841,1,1723,17369.39392393488,0.6148199999999999,0,1.22964,67098.45490722249,3.252984613382781,20626.73602302925,30,30,30,-6.453171330633722e-16,-1.431146867680866e-16,-4.336808689942018e-18,296.48,20.000207214672674,0.07750223997485739,13.06269697904796,12.007007407078284,18.127138901123725,0.06313557330819072,0.45687581901628493,0.20476536479425056,2.4141769374630906,0.22276890664152407,60.03441503480838,0.653128082066311,2.67478791211151,4.131575895670989,13.06269697904796
VF45_C3,VF45_C3. SC8+FCC,C3,bcl,C,45,18.199163039839302,0.555853593520187,30.0,New_VF45.xlsx,Sheet1,8,174,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8220817771870659,1331,6430,9.66190833959429,4.680294537420224,9.66190833959429,4.680294537420224,3.541118806210575,0.61617021083459,32.79496285756844,32.34088897438314,3.37221086565787,0.3742455800588115,32.015555085964,6.784612512449792,3.178496818208446,0.5530723937241738,3.026885595598428,0.3359216254928358,28.60251857121288,33.38680318599222,28.992222457018,5.764613374742616,28.60251857121288,33.38680318599218,28.992222457018,5.764613374742616,1,2443,22769.39392393512,0.557043,0,1.114086,79692.97876124746,3.590387097584927,22196.20798405078,30,30,30,-3.131175874138137e-16,5.056718932472393e-16,-6.505213034913027e-19,478.98,31.14329260962567,0.12302283242393418,19.975078609118736,18.720271378180733,22.387989552490854,0.048722832423934166,0.4462271148514113,0.3051364102306721,3.1183271162397976,0.32558949909060086,60.11012262844273,0.6413926381998832,6.095123780861978,9.042632439910628,19.975078609118736
VF45_C4,VF45_C4. SC+DGR,C4,bcl,C,45,16.27677440853049,0.49713844126202067,30.0,New_VF45.xlsx,Sheet1,9,177,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8582475873935881,666,2340,7.027027027027027,4.819994932377068,7.027027027027027,4.819994932377068,4.648185143937911,0.7405777502547625,29.99999999999934,29.19147245931232,4.463207075045331,0.3218293948774661,30,17.75868969538651,2.822213202148094,0.4496525502457575,2.709901077744584,0.195403397011212,29.99999999999934,29.19147245931247,30,17.75868969538651,29.99999999999934,29.19147245931232,30,17.75868969538651,1,348,10876.75323681482,0.8235,0,1.647,56278.53032089102,2.428658166363084,23172.68485962688,30,30,30,-6.012551567735613e-15,1.474514954580286e-16,1.734723475976807e-18,584.51,28.585822241054647,0.0633170587487379,13.529426128843497,13.379947374499574,24.428697192707375,0.043783725415404574,0.6785613728475863,0.25134243233103226,1.0728064640896193,0.25415039208207124,46.806235838420065,0.47329148046728853,3.4005188712665464,5.640798798321981,13.529426128843497
VF45_C5,VF45_C5. SC+DGR2,C5,bcl,C,45,16.463875917278187,0.5028530472448778,30.0,New_VF45.xlsx,Sheet1,10,180,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,1.038783487656025,3096,7020,4.534883720930233,0.7781824144493177,4.534883720930233,0.7781824144493177,1.912013910126251,0.5867297897740104,29.99999999999882,27.85452711902544,1.944144469661688,0.2271043299810052,30,22.21203850363801,1.172210661721746,0.3597102047638555,1.191909150448764,0.1392323118137407,29.99999999999878,27.85452711902542,30,22.21203850363801,29.99999999999883,27.85452711902543,30,22.21203850363801,1,-2262,13422.33764908687,0.8155589999999999,0,1.631118,68780.19656876494,2.452305719144783,28047.15416671268,30,30,30,-1.647987302177967e-15,2.844946500601964e-16,-2.47198095326695e-17,498.13,30.53686487471509,0.09538612880960233,19.510003828941198,17.820545114605725,24.04059984348048,0.050252795476268985,0.52460771029574,0.1933552777161337,4.9716314014550615,0.21168612880960233,58.357480991316045,0.6389000281785878,3.772362208587757,6.1865006845063695,19.510003828941198
VF45_C6,VF45_C6. SC+OR,C6,bcl,C,45,15.944789579158314,0.4869986914286493,30.0,New_VF45.xlsx,Sheet1,11,183,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,1.559568699905661,1296,3420,5.277777777777778,0.7051930922075863,5.277777777777778,0.7051930922075863,2.436014276182205,0.4136999483961163,30.0000000000022,31.22525209354294,2.426997931582141,0.1950995691583066,30,19.01021887422926,0.9602705282963597,0.163079449856558,0.9567163085706959,0.07690774564739301,30.0000000000022,31.22525209354293,30,19.01021887422926,30.0000000000022,31.22525209354294,30,19.01021887422926,1,-462,8331.16882454279,1.2684,0,2.5368,66396.01844442268,1.576789656259856,42108.35489745285,30,30,30,8.673617379884035e-16,2.349249267341591e-15,1.929879867024198e-16,594.85,39.105740486850294,0.12063266588161957,28.769209909792995,25.202129782122306,25.4848962215938,0.04483266588161956,0.3921292531142955,0.1714930696606536,5.338823380351791,0.19576599921495288,64.44611320068668,0.7356774108258335,4.933720119142096,8.354481102150013,28.769209909792995
VF45_C7,VF45_C7. SC+FCC+BCC,C7,bcl,C,45,19.157809364548502,0.5851333468439,30.0,New_VF45.xlsx,Sheet1,12,186,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.723400755056079,791,4340,10.97345132743363,5.507008478026737,10.97345132743363,5.507008478026737,4.681001462359592,0.6337838102415162,34.47904181153895,22.14145076179776,4.598125880265186,0.4144631709077064,36.40879095878663,7.635165684174551,4.230840078054584,0.5728342464221947,4.155934454325005,0.3746051797791995,29.7802060612535,24.09854527280385,28.58641422048069,6.147151600981585,29.78020606125354,24.09854527280384,28.58641422048069,6.147151600981585,1,1973,20315.54634664178,0.5532,0,1.1064,70613.9565672962,3.615328994938539,19531.82038651413,30,30,30,-1.585537257042802e-15,-8.673617379884035e-17,-1.734723475976807e-18,418.28,23.5463896427926,0.0818178241626415,17.419846479463075,15.867870700413295,18.533287331746433,0.04628449082930816,0.3664397651317929,0.2125917084474444,2.107781653508048,0.23338449082930818,67.38982468707405,0.7398096584541647,3.703314923961255,5.219255554968843,17.419846479463075
VF45_C8,VF45_C8. SC+BCC,C8,bcl,C,45,16.583947721179626,0.5065203776343556,30.0,New_VF45.xlsx,Sheet1,13,189,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7513931213511071,341,1540,9.03225806451613,2.632737985047641,9.03225806451613,2.632737985047641,5.478021053705605,0.3836992203682345,33.24254112935414,26.41715992035668,5.476112743579368,0.2216750138410127,33.31739315678119,4.144715053626725,3.130583969794727,0.2192767455128665,3.129493407156865,0.1266830189280234,33.24254112935412,26.41715992035672,33.31739315678119,4.144715053626725,33.24254112935414,26.41715992035668,33.31739315678119,4.144715053626725,1,523,8436.152422706498,0.8749199999999999,0,1.74984,46375.92985982695,2.285923284414575,20287.61427647989,30,30,30,2.040034807748725e-15,-1.908195823574488e-17,1.734723475976807e-18,787.22,52.12031176968264,0.09199509974337694,40.81060612595838,35.08124901886683,40.8012541631354,0.05382843307671027,0.33250626229324376,0.1602272921360677,1.338105647285623,0.18639509974337695,67.30821023076248,0.7830077131214919,6.5389729099939276,10.645973536467334,40.81060612595838
VF45_C9,VF45_C9. SC2+BCC,C9,bcl,C,45,15.9983016983017,0.48863310195937637,30.0,New_VF45.xlsx,Sheet1,14,192,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7181633345841649,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.5598148072456,30.52329258828244,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,3.532892433161026,0.5123256622397875,3.119714716322099,0.7696948244323537,32.5598148072456,30.52329258828243,31.71779094353187,23.73534428293076,32.5598148072456,30.52329258828244,31.71779094353187,23.73534428293076,1,523,10686.15242270646,0.75999,0,1.51998,51028.0662476413,2.631613573862814,19390.41003377245,30,30,30,1.280225925270884e-15,7.112366251504909e-16,-6.626643678231403e-16,545.55,29.81105170373353,0.1443914920148929,25.322373241800115,22.542005627450152,23.01203991165395,0.04415815868155956,0.2457149190836644,0.18960526984387063,1.000523474419737,0.2129914920148929,75.61627094366146,0.8494290471016407,4.80125541159872,8.10297858846647,25.322373241800115
VF45_L1,VF45_L1. Octahedron,L1,bcl,L,45,16.29406104844061,0.49766642383423554,30.0,New_VF45.xlsx,Sheet1,22,210,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7722096640073345,450,1500,6.666666666666667,1.887716712732035,6.666666666666667,1.887716712732035,4.242640687119285,0,30.00000000000083,21.21320343559688,4.242640687119285,0,30,10.6184065091177,2.077281965882924,0,2.077281965882924,0,30.00000000000083,21.21320343559693,30,10.6184065091177,30.00000000000083,21.21320343559693,30,10.6184065091177,1,156,6363.961030678743,1.0212,0,2.0424,40833.6485080259,1.958480219349784,20849.66092819803,30,30,30,1.838806884535416e-16,2.602085213965211e-17,3.469446951953614e-18,337.09,21.812915309656017,0.07324504612765628,12.226490021120643,10.825904194582295,17.191345740465845,0.05297837946098962,0.5424639332441228,0.11319996325512106,0.8260776524639434,0.1278450461276563,49.63070750011093,0.5605160909284002,1.384038221129961,2.293414260534225,12.226490021120643
VF45_L10,VF45_L10. Lattice Auxetic,L10,bcl,L,45,15.777149999999999,0.48187850747912503,30.0,New_VF45.xlsx,Sheet1,31,237,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8132296956079147,951,3220,6.771819137749737,3.010417833019144,6.771819137749737,3.010417833019144,3.803796614717657,0.8248702592472493,15.58746915337626,21.41184058633141,3.629648761103765,0.4354186618592559,12.06607287221617,12.22227646826788,2.517736705531942,0.5459824326497548,2.402468070627327,0.288204038826619,37.20626542331055,34.53517016399343,38.96696356389192,17.16734651978976,37.20626542331055,34.53517016399341,38.96696356389192,17.16734651978976,1,373,12248.2250993911,0.7554,0,1.5108,58133.97347475164,2.647603918453799,21957.2017814137,30,30,30,5.324733709510809e-15,-1.798474563718955e-15,-2.34187669256869e-16,495.98,30.620904079634155,0.1251262674551272,22.82316522902191,20.706912175439893,21.72055093600555,0.04579293412179388,0.36035831264877993,0.2272057654835095,3.2511652674912765,0.2504262674551272,67.62345135724448,0.7453458973538769,5.18555472661654,8.874224915060488,22.82316522902191
VF45_L11,VF45_L11. FBCCz,L11,bcl,L,45,16.67274692384436,0.5092325548809065,30.0,New_VF45.xlsx,Sheet1,32,240,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.758943623522381,641,2380,7.425897035881436,4.384049588637408,7.425897035881436,4.384049588637408,4.776185398004107,0.5753688235270721,44.82513777052256,15.3521720669698,4.638136242771757,0.3893187334122299,44.61870412770346,5.33172616726425,3.152597622444955,0.3797814016680345,3.061476067836143,0.2569760616582377,26.19706401889443,18.32062925085336,25.29243541253733,16.27011753499244,26.19706401889447,18.32062925085333,25.29243541253733,16.27011753499244,1,463,11367.32124724974,0.7575,0,1.515,54102.9117758529,2.64026402640264,20491.47783510429,30,30,30,-3.816391647148976e-17,-3.469446951953614e-18,1.734723475976807e-18,340.12,66.37438961046934,0.7930451525065825,20.470595032062693,18.451221705419176,18.08822123178142,0.05517848583991576,0.24740441492267173,0.2747428907263693,12.74248636834783,0.3048118191732491,27.79870641930368,0.30841104757720944,5.62415045399776,9.107801069106964,20.470595032062693
VF45_L12,VF45_L12. Weaire-Phelean,L12,bcl,L,45,16.70297619047619,0.5101558416523915,30.0,New_VF45.xlsx,Sheet1,33,243,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.6754916726030035,6310,11450,3.629160063391442,0.6360335545946396,3.629160063391442,0.6360335545946396,1.373567661121869,0.2645736504195207,31.24927631471181,24.31279702995051,1.3697219635694,0.1194225676261154,30.56299450594003,7.373340537231641,1.130396718942878,0.2177345862297721,1.127231848351932,0.09828047240282067,33.83168306438198,25.60201550882874,34.74575734381288,9.437536261454541,31.5104269286832,24.45865735567489,31.13122929834251,7.646288363250187,1,-7474,15727.34971984504,0.60756,0,1.21512,60037.77457462996,3.291855948383698,18238.27516028109,30,30,30,-2.019434966471501e-15,2.183583175385806e-16,-3.361026734705064e-17,647.84,34.738840125441,0.06526338478611762,18.050428271178614,17.61428638136268,30.883808964185167,0.049663384786117634,0.6072833170337905,0.23045710771620417,3.332315071594027,0.23616338478611765,50.70487764634045,0.5196036541807099,4.159849492414627,6.7243067950510484,18.050428271178614
VF45_L13,VF45_L13. Diamond,L13,bcl,L,45,15.715788596198735,0.4800043577321442,30.0,New_VF45.xlsx,Sheet1,34,246,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.655873218695272,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.247228244404111,0,1.247228244404111,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,1.04154,0,2.08308,34004.60261684112,1.920233500393648,17708.57690477234,30,30,30,-1.856154119295184e-16,1.734723475976807e-18,1.734723475976807e-18,453.49,23.07849418308716,0.06147986298659328,21.826259835767612,13.547426557731368,19.976670491478657,0.04604652965325994,0.6311435650675453,0.039670531723220506,0.27777525596494074,0.06391319631992662,58.70151860973435,0.9457402056917026,0.8658593332140726,1.48756149611446,21.826259835767612
VF45_L14,VF45_L14. Fluorite,L14,bcl,L,45,16.25348914858097,0.49642724397285654,30.0,New_VF45.xlsx,Sheet1,35,249,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.6549473778691544,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,1.765093355177806,0,1.765093355177806,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.73596,0,1.47192,48055.81608366534,2.717538996684603,17683.57920246717,30,30,30,2.333203075188806e-16,4.336808689942018e-18,0,367.52,19.80820644459029,0.05915901195201324,16.35500791028615,12.396253553679482,19.40532766944608,0.054792345285346565,0.43713514377073975,0.06335869190574726,2.7306228093107516,0.08359234528534656,62.581403260086454,0.8256682883448428,1.0362319073038797,1.7213695620332339,16.35500791028615
VF45_L15,VF45_L15. Truncated octahedron,L15,bcl,L,45,16.591954787234044,0.5067649359379524,30.0,New_VF45.xlsx,Sheet1,36,252,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7743949763578576,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.259473906926675,0.01464300945404995,1.25890664869918,0.008831662050401734,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,0.8139299999999999,0,1.62786,51377.05788375453,2.457213765311514,20908.66436166215,30,30,30,1.74426445509468e-15,1.344410693882025e-16,-7.112366251504909e-17,451.69,25.455589140404655,0.07876943311251401,19.38123534409705,16.60292843850064,19.426056828939295,0.045002766445847345,0.39925135520182203,0.1295277966772291,1.4032366106683012,0.15120276644584735,65.22311601952856,0.761374456399203,2.510408711003729,4.085174776949841,19.38123534409705
VF45_L16,VF45_L16. Voronoi,L16,bcl,L,45,14.683948863636363,0.44848907200025895,30.0,New_VF45.xlsx,Sheet1,37,255,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8599763014365827,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,1.205968566274674,0.5670381424138138,1.219587418754617,0.3288038427508558,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.36722,0,2.73444,33965.79941602336,1.462822369479674,23219.36013878773,30,30,30,0.02856549351564273,-0.03766007775709711,0.06376731106447402,449.61,20.463771250534457,0.051245682183965593,12.855920336067177,10.96808857613851,18.407484308894794,0.04291234885063225,0.46220384420251104,0.06405401331655461,0.29729449758645704,0.07507901551729892,53.59759177259203,0.6282283054611166,0.8234732924030121,1.5141552930589073,12.855920336067177
VF45_L17,VF45_L17. Compact Voronoi,L17,bcl,L,45,16.649699799866582,0.5085286309336727,30.0,New_VF45.xlsx,Sheet1,38,258,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8329478235242199,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,1.172985544472962,0.5289973776659603,1.180735895911651,0.2965603027210011,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,0.8957399999999999,0,1.79148,50214.55162246621,2.232790765177396,22489.59123515394,30,30,30,0.08456612380361185,0.05709986907409264,0.07862525510959902,538.9,29.125422267606638,0.09135277790183527,17.14355174251635,16.064154646954453,23.29159800245212,0.04521944456850194,0.5458737581104692,0.19970095854354944,2.1849529082975727,0.21311944456850196,55.1550961196571,0.5886112683620539,3.4235837158214526,5.5518574772092855,17.14355174251635
