notebook_path,notebook_sha256,cell_index,cell_type,first_line,line_count,definitions
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Multiwall_model_generator_VF50.ipynb,46dcac9467dcb9904eb0d41ebb6639a8cb304d47e46b6c5d478e74df4f497923,16,code,def _count_boundary_and_nonmanifold_edges(F):,789,"_count_boundary_and_nonmanifold_edges, _connected_component_stats_3d, _run_lengths_1d_bool, _sample_run_lengths, extract_voxel_topology_descriptors, _cov_anisotropy_from_points, _block_density_descriptor, _skeletonize_mask_3d"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Multiwall_model_generator_VF50.ipynb,46dcac9467dcb9904eb0d41ebb6639a8cb304d47e46b6c5d478e74df4f497923,17,markdown,"Run Cells 8–8G after candidate generation. The descriptor extraction is intentionally divided by method: point-based, surface-based, slice-image-based, and lattice node/strut-based",4,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Multiwall_model_generator_VF50.ipynb,46dcac9467dcb9904eb0d41ebb6639a8cb304d47e46b6c5d478e74df4f497923,18,code,DESCRIPTOR_RUN_NOW = False,31,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Multiwall_model_generator_VF50.ipynb,46dcac9467dcb9904eb0d41ebb6639a8cb304d47e46b6c5d478e74df4f497923,19,code,def convert_selected_stl_to_stp(selected_table_df):,35,convert_selected_stl_to_stp
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Multiwall_model_generator_VF50.ipynb,46dcac9467dcb9904eb0d41ebb6639a8cb304d47e46b6c5d478e74df4f497923,20,markdown,This version has an explicit auto-run switch in Cell 1.,27,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,1,markdown,Type A는 `N개 후보 생성 → Start/End 기반 구조인자 추출 → 구조인자 공간 LHS로 M개 선정 → 선정본만 STL/STP export` 방식으로 수정한 버전입니다.,6,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,2,markdown,,1,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,3,code,"""""""",272,"make_result_output_dir, GenerationConfig, __post_init__, cell_size_mm, LatticeModel"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,4,markdown,"Graph utility, Type A/B 생성, 5×5×5 확장, VF radius, Start/End 구조인자, Excel/STL export를 한 셀로 묶었습니다.",2,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,5,code,"def _key3(pt: Sequence[float], digits: int = 6) -> Tuple[float, float, float]:",1770,"_key3, deduplicate_nodes_edges, connected_components, find, union, ensure_connected, _base_unit_nodes, generate_type_a_unit_cell"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,6,markdown,,1,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,7,code,reset_runtime_state(CFG),8,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,8,markdown,,1,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,9,code,if RUN_TYPE_A:,55,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,10,markdown,"후보 long-table 또는 선정본 workbook에서 `Candidate_ID`, `Selected_Model_ID`, `Model_Label`로 원하는 모델만 다시 불러와 CAD 파일을 생성합니다. 기본은 실행되지 않으므로 `MANUAL_EXPORT=True`로 바꿔 실행하세요.",3,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,11,code,RESULT_DIR_TO_LOAD = CFG.output_dir,48,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,12,markdown,,1,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,13,code,if RUN_TYPE_B:,41,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,14,markdown,,1,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,15,code,if len(models) == 0:,20,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,16,markdown,이 셀은 lattice `Start/End + radius` 데이터를 직접 rasterize해서 DLP용 slice image를 만듭니다. 첨부한 `6 Regions allocation`의 3×2 병합 방식과 `DLP_Additional_Layer`의 5-layer prepend 방식을 노트북 함수로 통합했습니다.,3,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,17,code,import shutil,741,"SliceConfig, _slice_log, sec_name, natural_sort_key, list_sec_files, count_white_pixels, _canvas_part_box, _node_radii_from_lattice"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,18,markdown,"모델별 `.slice` 폴더를 만들고, 30 mm 높이를 0.1 mm 간격으로 총 300장의 `SEC_0001.png`~`SEC_0300.png` 이미지로 저장합니다. 기본값은 실행되지 않으므로 `RUN_COM_SLICE_GENERATION=True`로 바꿔 실행하세요.",3,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,19,code,USER_RESULT_DIR_FOR_SLICING = None,70,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,20,markdown,"COM에서 생성한 1920×1080 이미지를 기준으로, 중앙 458 px 지름 원형 영역만 남기고 `SEC_0001.png`~`SEC_0240.png` 240장만 SOUND `.slice` 폴더로 저장합니다.",3,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,21,code,RUN_SOUND_SLICE_GENERATION = True,60,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,22,markdown,"각 타입의 individual `.slice` 폴더를 이름순으로 6개씩 묶어 3×2 위치에 병합합니다. 병합 폴더명은 `1-6.slice`처럼 첫 모델명과 마지막 모델명을 합쳐 생성합니다. 이후 template의 `.idx`, `default.gcode`, `Preview_t.png`를 복사하고, `.idx` 이름은 병합",3,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/data/raw/professor_generators_20260716/Type A+B Gen. Image slicing.ipynb,1ef01006d93be95e56525c91bd0943405ee6cd54e2347413699472fe7c6d24f7,23,code,RUN_COM_MERGE_AND_ADD_LAYERS = True,89,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,1,markdown,This version is optimized for quick candidate detection before final high-quality STL export.,18,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,2,code,import os,548,display
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,3,code,"def sample_uniform(rng, bounds):",323,"sample_uniform, sample_int, json_dumps, safe_float, write_binary_stl, estimate_mask_vf, mesh_from_binary_mask, keep_largest_component"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,4,code,"def generate_periodic_face_nodes(rng, size_mm, n_face, axis):",1408,"generate_periodic_face_nodes, _face_pattern_points, _place_face_pattern, generate_symmetric_contact_face_nodes, _canonical_face_layer, _set_canonical_face_layer, _local_face_slices, _stabilize_contact_pattern_edges"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,5,code,import threading,213,"_set_generation_gpu_device, _get_generation_gpu_device, _xp_for_generation, _to_numpy_array, make_tpms_grid, tpms_field, make_tpms_component_mask, enforce_min_hole_size"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,6,code,"def periodic_fourier_field(n, num_terms=16, anisotropy=(1.0, 1.0, 1.0), seed=0):",196,"periodic_fourier_field, stochastic_gaussian_field, enforce_periodic_faces, limit_max_thickness_approx, enforce_voxel_min_hole_size, generate_voxel_mask, generate_voxel_candidate"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,7,code,"def make_lattice_params(lattice_mode, cfg, idx, rng):",231,"make_lattice_params, random_tpms_component, make_tpms_basic_params, make_tpms_adv_params, make_voxel_params, flatten_candidate_params, unflatten_candidate_row, build_candidate_table"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,8,code,def run_single_candidate_from_row(row_dict):,506,"run_single_candidate_from_row, run_batch_generation, _save_progress, _print_progress, _run_rows_serial, _run_rows_joblib, _run_rows_thread, verify_generated_files"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,9,code,"def validate_lattice_voxel_boundary_conditions(params_or_row, regenerate_mask=True):",83,"validate_lattice_voxel_boundary_conditions, validate_candidate_table_boundary_conditions"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,10,code,"DESCRIPTOR_SCHEMA_VERSION = ""structural_descriptor_v4_260509_graph_voxel_descriptor_expanded_harmonized""",522,"_deep_update_dict, _safe_float, _json_load_maybe, _stats, _weighted_mean_std, _descriptor_output_dir, _candidate_id_from_row, _generator_type_from_row"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,11,code,"def _make_trimesh_object(V, F, process=False):",219,"_make_trimesh_object, _limit_points_evenly, _sample_interior_points_by_contains, _sample_interior_points_by_voxel, _sample_inward_proxy_points, _sample_interior_points, extract_point_descriptors"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,12,code,def _mesh_edges(F):,302,"_mesh_edges, _cot_angle, _triangle_angles, _mixed_voronoi_areas, _vertex_angle_sums, _boundary_vertices, _surface_curvature_ddg, _build_curvature_adjacency"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,13,code,"def _resize_bool_nearest(arr, target_shape):",306,"_resize_bool_nearest, _voxelize_mesh_to_mask, _orthonormal_basis_from_normal, _make_oriented_slices_from_mask, _connected_components_2d, _perimeter_pixels, _contact_edge_length_pixels, _legacy_perimeter_to_area_components"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,14,code,"def _key3(p, nd=None):",140,"_key3, _axis_angles, _weighted_stats_pair, _extract_lattice_graph_from_params, extract_lattice_descriptors"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,15,code,def _count_boundary_and_nonmanifold_edges(F):,789,"_count_boundary_and_nonmanifold_edges, _connected_component_stats_3d, _run_lengths_1d_bool, _sample_run_lengths, extract_voxel_topology_descriptors, _cov_anisotropy_from_points, _block_density_descriptor, _skeletonize_mask_3d"
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,16,markdown,"Run Cells 8–8G after candidate generation. The descriptor extraction is intentionally divided by method: point-based, surface-based, slice-image-based, and lattice node/strut-based",4,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,17,code,DESCRIPTOR_RUN_NOW = False,31,
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,18,code,def convert_selected_stl_to_stp(selected_table_df):,35,convert_selected_stl_to_stp
URP4-1_DELIVERABLE/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,19,markdown,This version has an explicit auto-run switch in Cell 1.,27,
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,1,markdown,This version is optimized for quick candidate detection before final high-quality STL export.,15,
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,2,code,import os,543,display
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,3,code,"def sample_uniform(rng, bounds):",323,"sample_uniform, sample_int, json_dumps, safe_float, write_binary_stl, estimate_mask_vf, mesh_from_binary_mask, keep_largest_component"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,4,code,"def generate_periodic_face_nodes(rng, size_mm, n_face, axis):",1408,"generate_periodic_face_nodes, _face_pattern_points, _place_face_pattern, generate_symmetric_contact_face_nodes, _canonical_face_layer, _set_canonical_face_layer, _local_face_slices, _stabilize_contact_pattern_edges"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,5,code,import threading,213,"_set_generation_gpu_device, _get_generation_gpu_device, _xp_for_generation, _to_numpy_array, make_tpms_grid, tpms_field, make_tpms_component_mask, enforce_min_hole_size"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,6,code,"def periodic_fourier_field(n, num_terms=16, anisotropy=(1.0, 1.0, 1.0), seed=0):",196,"periodic_fourier_field, stochastic_gaussian_field, enforce_periodic_faces, limit_max_thickness_approx, enforce_voxel_min_hole_size, generate_voxel_mask, generate_voxel_candidate"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,7,code,"def make_lattice_params(lattice_mode, cfg, idx, rng):",231,"make_lattice_params, random_tpms_component, make_tpms_basic_params, make_tpms_adv_params, make_voxel_params, flatten_candidate_params, unflatten_candidate_row, build_candidate_table"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,8,code,def run_single_candidate_from_row(row_dict):,506,"run_single_candidate_from_row, run_batch_generation, _save_progress, _print_progress, _run_rows_serial, _run_rows_joblib, _run_rows_thread, verify_generated_files"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,9,code,"def validate_lattice_voxel_boundary_conditions(params_or_row, regenerate_mask=True):",83,"validate_lattice_voxel_boundary_conditions, validate_candidate_table_boundary_conditions"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,10,code,"DESCRIPTOR_SCHEMA_VERSION = ""structural_descriptor_v4_260509_graph_voxel_descriptor_expanded_harmonized""",517,"_deep_update_dict, _safe_float, _json_load_maybe, _stats, _weighted_mean_std, _descriptor_output_dir, _candidate_id_from_row, _generator_type_from_row"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,11,code,"def _make_trimesh_object(V, F, process=False):",214,"_make_trimesh_object, _limit_points_evenly, _sample_interior_points_by_contains, _sample_interior_points_by_voxel, _sample_inward_proxy_points, _sample_interior_points, extract_point_descriptors"
URP4-1_DELIVERABLE/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,12,code,def _mesh_edges(F):,161,"_mesh_edges, _cot_angle, _triangle_angles, _mixed_voronoi_areas, _vertex_angle_sums, _boundary_vertices, _surface_curvature_ddg, extract_surface_descriptors"
